Time,FT1,FT2,X,Y,Z
20:47:05:195364,0,0,-0.125,0.465,0.01
20:47:05:200114,0,0,-0.125,0.465037,0.01
20:47:05:205253,0,0,-0.125,0.465048,0.01
20:47:05:210242,0,0,-0.125,0.465048,0.01
20:47:05:215367,0,0,-0.125,0.465054,0.01
20:47:05:220358,0,0,-0.125,0.465058,0.01
20:47:05:225484,0,0,-0.125,0.465059,0.01
20:47:05:230494,0,0,-0.125,0.46506,0.01
20:47:05:235607,0,0,-0.125,0.46506,0.01
20:47:05:240650,0,0,-0.125007,0.465065,0.01
20:47:05:245617,0,0,-0.125007,0.465065,0.01
20:47:05:250734,0,0,-0.125007,0.465065,0.01
20:47:05:255869,0,0,-0.125007,0.465065,0.01
20:47:05:260858,0,0,-0.125007,0.465065,0.01
20:47:05:266020,0,0,-0.125007,0.465065,0.01
20:47:05:270992,0,0,-0.125007,0.465065,0.01
20:47:05:275991,0,0,-0.125007,0.465065,0.01
20:47:05:281129,0,0,-0.125007,0.46507,0.01
20:47:05:286014,0,0,-0.125007,0.46507,0.01
20:47:05:291235,0,0,-0.125007,0.46507,0.01
20:47:05:296243,0,0,-0.125007,0.46507,0.01
20:47:05:301379,0,0,-0.125007,0.46507,0.01
20:47:05:306359,0,0,-0.125007,0.46507,0.01
20:47:05:311501,0,0,-0.125007,0.46507,0.01
20:47:05:316486,0,0,-0.125007,0.46507,0.01
20:47:05:321624,0,0,-0.125007,0.46507,0.01
20:47:05:326531,0,0,-0.125007,0.46507,0.01
20:47:05:331739,0,0,-0.125007,0.46507,0.01
20:47:05:336750,0,0,-0.125007,0.46507,0.01
20:47:05:341866,0,0,-0.125007,0.46507,0.01
20:47:05:346858,0,0,-0.125007,0.46507,0.01
20:47:05:351983,0,0,-0.125007,0.465075,0.01
20:47:05:357006,0,0,-0.125007,0.465075,0.01
20:47:05:361985,0,0,-0.125007,0.465075,0.01
20:47:05:367120,0,0,-0.125007,0.465075,0.01
20:47:05:372260,0,0,-0.125007,0.465075,0.01
20:47:05:377233,0,0,-0.125007,0.465075,0.01
20:47:05:382232,0,0,-0.125007,0.465075,0.01
20:47:05:387364,0,0,-0.125007,0.465075,0.01
20:47:05:392357,0,0,-0.125007,0.465075,0.01
20:47:05:397367,0,0,-0.125007,0.465075,0.01
20:47:05:402485,0,0,-0.125007,0.465075,0.01
20:47:05:407496,0,0,-0.125007,0.465075,0.01
20:47:05:412615,0,0,-0.125007,0.465075,0.01
20:47:05:417617,0,0,-0.125007,0.465075,0.01
20:47:05:422755,0,0,-0.125007,0.465075,0.01
20:47:05:427757,0,0,-0.125007,0.465075,0.01
20:47:05:432878,0,0,-0.125007,0.465075,0.01
20:47:05:437860,0,0,-0.125007,0.465075,0.01
20:47:05:442990,0.026,-0.027,-0.125007,0.465075,0.01
20:47:05:447993,0.025,-0.023,-0.125007,0.465075,0.01
20:47:05:453004,0.027,0.009,-0.125007,0.465075,0.01
20:47:05:458110,0.028,0.038,-0.125007,0.465075,0.01
20:47:05:463108,0.029,0.015,-0.125007,0.465075,0.01
20:47:05:468235,0.027,-0.047,-0.125007,0.465075,0.01
20:47:05:473237,0.008,-0.05,-0.125007,0.465075,0.01
20:47:05:478383,-0.008,-0.01,-0.125007,0.465075,0.01
20:47:05:483364,-0.015,0.038,-0.125007,0.465075,0.01
20:47:05:488489,-0.006,0.037,-0.125007,0.465075,0.01
20:47:05:493490,0.008,0.021,-0.125007,0.465075,0.01
20:47:05:498484,0.013,0.03,-0.125007,0.465075,0.01
20:47:05:503610,0.021,0.058,-0.125007,0.465075,0.01
20:47:05:508740,0.031,0.052,-0.125007,0.465075,0.01
20:47:05:513740,0.042,-0.003,-0.125007,0.465075,0.01
20:47:05:518734,0.046,-0.034,-0.125007,0.465075,0.01
20:47:05:523860,0.059,-0.023,-0.125007,0.465075,0.01
20:47:05:528784,0.072,0.01,-0.125007,0.465075,0.01
20:47:05:533983,0.077,0.054,-0.125007,0.465075,0.01
20:47:05:539020,0.065,0.068,-0.125007,0.465075,0.01
20:47:05:544110,0.04,0.075,-0.125007,0.465075,0.01
20:47:05:549124,0.026,0.072,-0.125007,0.465075,0.01
20:47:05:554234,0.001,0.047,-0.125007,0.465075,0.01
