Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp
22:30:40:785612,0.374037,0,-0.204,0.523,14.464,0.033,0.269,-0.012,513,-5.8651e-05
22:30:40:790606,0.374037,0,0.151,0.693,14.61,0.05,0.289,-0.011,513,-5.8651e-05
22:30:40:795742,0.374037,0,0.192,0.793,14.39,0.058,0.317,-0.005,513,-5.8651e-05
22:30:40:800742,0.374034,-0.000212148,-0.137,0.694,14.008,0.047,0.32,0,513,-5.8651e-05
22:30:40:805848,0.374034,-0.000467982,-0.816,0.413,13.455,0.017,0.295,0.005,513,-5.8651e-05
22:30:40:810864,0.374034,-0.000824094,-1.089,0.275,13.308,0.003,0.267,0.003,512,-0.000117302
22:30:40:815981,0.374031,-0.00120256,-0.937,0.269,13.504,0.005,0.236,-0.004,512,-0.000117302
22:30:40:820982,0.374075,-0.00164308,-0.347,0.436,13.793,0.02,0.233,-0.01,513,-5.8651e-05
22:30:40:826136,0.374068,-0.0021837,0.001,0.561,14.131,0.053,0.255,-0.013,513,-5.8651e-05
22:30:40:831041,0.374063,-0.00282413,0.185,0.636,14.148,0.069,0.278,-0.011,513,-5.8651e-05
22:30:40:836261,0.374053,-0.00356436,0.18,0.546,13.879,0.059,0.309,-0.005,513,-5.8651e-05
22:30:40:841255,0.374036,-0.00440484,-0.003,0.225,13.591,0.01,0.322,-0.003,513,-5.8651e-05
22:30:40:846370,0.374061,-0.00534555,-0.181,0.032,13.558,-0.018,0.315,-0.006,513,-5.8651e-05
22:30:40:851352,0.374036,-0.00634236,-0.47,0.036,13.731,-0.015,0.29,-0.013,512,-0.000117302
22:30:40:856546,0.374053,-0.00725082,-0.613,0.24,13.889,0.012,0.274,-0.01,512,-0.000117302
22:30:40:861507,0.37407,-0.00805982,-0.702,0.6,14.072,0.052,0.262,0.005,512,-0.000117302
22:30:40:866615,0.374044,-0.00876786,-0.728,0.733,14.147,0.06,0.259,0.013,512,-0.000117302
22:30:40:871635,0.374063,-0.00937665,-0.847,0.701,14.171,0.05,0.255,0.011,512,-0.000117302
22:30:40:876639,0.374041,-0.00988434,-0.998,0.541,14.106,0.041,0.251,0.003,511,-0.000175953
22:30:40:881750,0.374067,-0.0102937,-1.223,0.078,13.95,0.023,0.247,-0.001,510,-0.000234604
22:30:40:886885,0.374055,-0.0106019,-1.273,-0.404,13.888,0.003,0.249,-0.001,510,-0.000234604
22:30:40:891857,0.374043,-0.0108166,-1.1,-1.325,13.901,-0.037,0.259,-0.02,511,-0.000175953
22:30:40:897005,0.374031,-0.0110764,-0.857,-1.953,13.919,-0.06,0.271,-0.045,513,-5.8651e-05
22:30:40:901989,0.374058,-0.0114379,-0.496,-2.751,13.876,-0.079,0.293,-0.076,513,-5.8651e-05
22:30:40:906980,0.374032,-0.0118975,-0.356,-3.197,13.858,-0.086,0.303,-0.086,512,-0.000117302
22:30:40:912116,0.374047,-0.0124585,-0.299,-3.797,14.01,-0.106,0.304,-0.101,512,-0.000117302
22:30:40:917248,0.374056,-0.0131192,-0.23,-4.101,14.335,-0.134,0.296,-0.133,516,0.000117302
22:30:40:922240,0.374054,-0.0138797,-0.082,-3.894,14.474,-0.138,0.296,-0.149,525,0.000645161
22:30:40:927232,0.374045,-0.0147394,0.203,-2.827,14.349,-0.1,0.306,-0.131,525,0.000645161
22:30:40:932358,0.374067,-0.0157012,0.252,-1.805,14.081,-0.052,0.312,-0.092,536,0.00129032
22:30:40:937366,0.374037,-0.0167603,-0.123,-0.332,13.661,0.009,0.301,-0.028,549,0.00205279
22:30:40:942491,0.374036,-0.0179205,-0.568,0.477,13.504,0.029,0.283,0,549,0.00205279
22:30:40:947648,0.374067,-0.0191827,-1.012,1.709,13.522,0.048,0.256,0.024,556,0.00246334
22:30:40:952608,0.374035,-0.0205415,-0.948,2.793,13.671,0.075,0.248,0.044,556,0.00246334
22:30:40:957801,0.37403,-0.0220012,-0.547,4.782,13.983,0.144,0.251,0.101,556,0.00246334
22:30:40:962731,0.37405,-0.0235632,-0.443,5.942,14.148,0.188,0.255,0.15,547,0.00193548
22:30:40:967726,0.374051,-0.0252235,-0.885,6.545,14.138,0.215,0.247,0.193,547,0.00193548
22:30:40:972857,0.374068,-0.0269852,-1.394,6,13.912,0.204,0.235,0.183,525,0.000645161
22:30:40:977867,0.37406,-0.0288451,-1.769,4.348,13.441,0.177,0.219,0.124,491,-0.00134897
22:30:40:983002,0.374071,-0.0308014,-1.244,2.729,13.276,0.167,0.22,0.067,491,-0.00134897
22:30:40:987996,0.374067,-0.0327176,-0.602,1.785,13.461,0.162,0.23,0.039,413,-0.00592375
22:30:40:993118,0.374064,-0.0345332,0.132,-0.019,13.917,0.123,0.251,-0.008,413,-0.00592375
22:30:40:998135,0.374061,-0.0362492,0.27,-1.696,14.118,0.067,0.268,-0.053,413,-0.00592375
22:30:41:3241,0.374064,-0.0378663,0.16,-4.393,14.177,-0.033,0.306,-0.118,375,-0.00815249
22:30:41:8120,0.374071,-0.0393819,0.121,-5.71,14.171,-0.087,0.333,-0.146,375,-0.00815249
22:30:41:13379,0.374042,-0.0407956,0.225,-6.379,14.224,-0.12,0.355,-0.161,347,-0.00979472
22:30:41:18364,0.374068,-0.0421134,0.253,-6.112,14.238,-0.113,0.346,-0.159,329,-0.0108504
22:30:41:23499,0.374061,-0.0433291,0.044,-5.369,14.061,-0.094,0.303,-0.144,329,-0.0108504
22:30:41:28510,0.374068,-0.0444477,-0.15,-4.935,13.826,-0.092,0.275,-0.128,329,-0.0108504
22:30:41:33620,0.374044,-0.0454598,-0.206,-4.363,13.571,-0.105,0.258,-0.101,400,-0.00668622
22:30:41:38611,0.374034,-0.0463746,-0.091,-3.96,13.615,-0.11,0.267,-0.089,400,-0.00668622
22:30:41:43765,0.374046,-0.047193,-0.093,-3.56,13.927,-0.123,0.293,-0.092,400,-0.00668622
22:30:41:48727,0.374074,-0.047914,-0.394,-3.629,14.084,-0.154,0.304,-0.11,400,-0.00668622
22:30:41:53872,0.374073,-0.0485281,-1.077,-4.034,14.007,-0.228,0.293,-0.141,543,0.00170088
22:30:41:58897,0.374052,-0.0490435,-1.348,-4.067,13.822,-0.264,0.271,-0.143,543,0.00170088
22:30:41:63995,0.374051,-0.0494579,-1.176,-3.188,13.609,-0.261,0.24,-0.102,543,0.00170088
22:30:41:68986,0.374069,-0.049779,-0.848,-1.99,13.581,-0.231,0.23,-0.053,677,0.00956012
22:30:41:74137,0.374068,-0.0499938,-0.574,0.38,13.669,-0.168,0.233,0.019,691,0.0103812
22:30:41:79028,0.374042,-0.0501049,-0.745,2.871,13.812,-0.082,0.245,0.072,691,0.0103812
22:30:41:84265,0.374038,-0.050123,-0.933,4.131,13.877,-0.021,0.253,0.094,691,0.0103812
