Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp
22:40:48:117362,0.374037,0,-0.036,-0,0.065,0,-0.001,0,524,0.00058651
22:40:48:122494,0.374037,0,-0.027,0.016,0.119,0,0,0,524,0.00058651
22:40:48:127633,0.374037,0,-0.005,0.024,0.065,0.001,0.001,0,524,0.00058651
22:40:48:132600,0.374034,0.000212144,0.011,0.013,-0.037,0.002,0.002,0.001,524,0.00058651
22:40:48:137617,0.374034,0.000467945,0.03,-0.023,-0.177,0.003,0.003,0.003,524,0.00058651
22:40:48:142757,0.374034,0.000797008,0.033,-0.052,-0.211,0.003,0.002,0.003,524,0.00058651
22:40:48:147841,0.374032,0.00104946,0.029,-0.074,-0.145,0.002,0.001,0.003,524,0.00058651
22:40:48:152852,0.374031,0.00120212,0.027,-0.066,-0.054,0.001,0.001,0.002,524,0.00058651
22:40:48:157840,0.374031,0.00125448,0.031,-0.039,0.013,0,0.001,0.001,524,0.00058651
22:40:48:162980,0.374031,0.001207,0.036,-0.03,-0.043,0,0.001,0.001,524,0.00058651
22:40:48:167985,0.374032,0.00105968,0.044,-0.043,-0.224,0,0.001,0,524,0.00058651
22:40:48:173128,0.374034,0.000812023,0.05,-0.051,-0.317,0.001,0.001,0.001,524,0.00058651
22:40:48:178110,0.374034,0.000464564,0.06,-0.024,-0.317,0.002,0.001,0.007,526,0.000703812
22:40:48:183289,0.374037,0,0.054,0.027,-0.164,0.003,0.001,0.009,530,0.000938416
22:40:48:188252,0.374034,-0.00053037,0.029,0.016,-0.026,0.004,0.001,-0.001,530,0.000938416
22:40:48:193357,0.374031,-0.0011778,-0.018,-0.115,0.113,-0.001,-0.003,-0.034,532,0.00105572
22:40:48:198339,0.374074,-0.00192531,-0.011,-0.19,0.121,-0.008,-0.006,-0.046,532,0.00105572
22:40:48:203480,0.374063,-0.0027729,0.125,0.025,0.071,-0.012,-0.004,-0.017,533,0.00111437
22:40:48:208465,0.374049,-0.00372028,0.272,0.474,0.057,-0.002,0.004,0.024,532,0.00105572
22:40:48:213475,0.374076,-0.00476789,0.377,1.318,0.02,0.031,0.017,0.074,532,0.00105572
22:40:48:218616,0.374047,-0.00591522,0.251,1.66,-0.077,0.052,0.018,0.077,524,0.00058651
22:40:48:223744,0.374056,-0.00716285,-0.204,1.502,-0.274,0.053,0.003,0.051,513,-5.8651e-05
22:40:48:228728,0.374054,-0.00851018,-0.513,1.054,-0.307,0.036,-0.01,0.032,513,-5.8651e-05
22:40:48:233852,0.374038,-0.00995739,-0.661,0.319,-0.094,0.012,-0.023,0.016,495,-0.00111437
22:40:48:238854,0.374053,-0.0115051,-0.508,-0.062,0.148,0.009,-0.024,0.012,475,-0.00228739
22:40:48:243841,0.374052,-0.0131525,-0.123,-0.592,0.419,0.009,-0.019,0.007,475,-0.00228739
22:40:48:248979,0.374033,-0.0148992,0.053,-1.085,0.423,0,-0.015,-0.002,453,-0.00357771
22:40:48:253977,0.374037,-0.0167469,0.062,-2.158,0.123,-0.038,-0.004,-0.035,453,-0.00357771
22:40:48:259090,0.374062,-0.0186953,-0.036,-2.997,-0.173,-0.068,0.008,-0.063,429,-0.00498534
22:40:48:264110,0.374062,-0.0207433,-0.098,-4.052,-0.419,-0.101,0.029,-0.091,406,-0.00633431
22:40:48:269235,0.37403,-0.0228887,0.093,-4.415,-0.202,-0.107,0.036,-0.094,406,-0.00633431
22:40:48:274217,0.374058,-0.0251378,0.284,-4.24,0.075,-0.096,0.029,-0.091,382,-0.00774194
22:40:48:279235,0.374068,-0.0273738,0.407,-3.726,0.324,-0.072,0.012,-0.087,362,-0.00891496
22:40:48:284376,0.374065,-0.0295093,0.293,-3.469,0.305,-0.067,0.008,-0.084,362,-0.00891496
22:40:48:289528,0.374057,-0.0315441,-0.105,-3.32,0.165,-0.077,0.01,-0.073,348,-0.00973607
22:40:48:294477,0.374044,-0.0334784,-0.397,-3.278,0.09,-0.085,0.011,-0.063,348,-0.00973607
22:40:48:299600,0.374031,-0.0353124,-0.67,-3.188,-0.028,-0.088,-0.001,-0.054,341,-0.0101466
22:40:48:304532,0.374065,-0.0370506,-0.703,-3.144,-0.129,-0.09,-0.016,-0.053,337,-0.0103812
22:40:48:309727,0.374057,-0.0386854,-0.593,-3.115,-0.157,-0.102,-0.033,-0.055,337,-0.0103812
22:40:48:314735,0.374058,-0.0402233,-0.444,-3.018,-0.017,-0.108,-0.034,-0.055,337,-0.0103812
22:40:48:319862,0.374065,-0.0416599,-0.086,-2.59,0.252,-0.101,-0.013,-0.046,342,-0.010088
22:40:48:324857,0.374037,-0.0429907,0.199,-2.168,0.28,-0.087,0.013,-0.036,342,-0.010088
22:40:48:329856,0.374065,-0.0442296,0.404,-1.688,0.068,-0.071,0.05,-0.021,351,-0.00956012
22:40:48:335022,0.374064,-0.0453664,0.238,-1.693,-0.036,-0.074,0.057,-0.019,368,-0.00856305
22:40:48:340111,0.374032,-0.0463965,-0.258,-2.242,0.181,-0.102,0.03,-0.037,368,-0.00856305
22:40:48:345110,0.374061,-0.0473354,-0.404,-2.747,0.55,-0.123,0.001,-0.063,392,-0.00715543
22:40:48:350238,0.374062,-0.0481715,0.038,-3.15,1.105,-0.13,-0.013,-0.101,392,-0.00715543
22:40:48:355352,0.374037,-0.0489045,0.924,-2.753,1.258,-0.099,0.029,-0.106,427,-0.00510264
22:40:48:360350,0.374033,-0.0495371,1.322,-2.102,1.052,-0.071,0.074,-0.084,468,-0.00269795
22:40:48:365477,0.374049,-0.0500764,1.212,-0.882,0.45,-0.041,0.11,-0.033,468,-0.00269795
22:40:48:370483,0.374041,-0.0505087,0.724,-0.09,0.055,-0.033,0.09,0,514,0
22:40:48:375492,0.374056,-0.0508481,-0.202,0.913,-0.26,-0.024,0.012,0.031,562,0.00281525
22:40:48:380617,0.374046,-0.0510802,-0.7,1.478,-0.27,-0.009,-0.042,0.045,562,0.00281525
22:40:48:385725,0.37406,-0.0512194,-1.059,2.301,-0.143,0.025,-0.089,0.061,612,0.0057478
22:40:48:390752,0.374054,-0.0512519,-1.059,2.859,-0.082,0.05,-0.094,0.072,659,0.0085044
22:40:48:395778,0.374067,-0.0511908,-0.891,3.523,-0.206,0.073,-0.08,0.085,659,0.0085044
22:40:48:400773,0.374061,-0.0510267,-0.787,3.664,-0.491,0.074,-0.068,0.088,699,0.0108504
22:40:48:406000,0.374075,-0.0507618,-0.648,3.295,-1.096,0.059,-0.05,0.08,699,0.0108504
22:40:48:410987,0.374058,-0.0504334,-0.435,2.821,-1.396,0.046,-0.037,0.069,732,0.0127859
22:40:48:416017,0.374067,-0.05019,0.217,2.247,-1.392,0.043,-0.014,0.053,755,0.0141349
22:40:48:421103,0.374057,-0.0500441,0.724,2.096,-1.145,0.056,0,0.047,755,0.0141349
22:40:48:426089,0.374067,-0.050001,1.089,2.032,-0.792,0.074,0.009,0.041,765,0.0147214
22:40:48:426903,0.374067,-0.050001,1.089,2.032,-0.792,-0.074,0.009,0.041,765,0.0174194
22:40:48:426938,0.374067,-0.050001,1.089,2.032,-0.792,-0.074,0.009,0.041,765,0.0174194
22:40:48:426954,0.374067,-0.050001,1.089,2.032,-0.792,-0.074,0.009,0.041,765,0.0174194
22:40:48:426969,0.374067,-0.050001,1.089,2.032,-0.792,-0.074,0.009,0.041,765,0.0174194
22:40:48:426983,0.374067,-0.050001,1.089,2.032,-0.792,-0.074,0.009,0.041,765,0.0174194
22:40:48:426997,0.374067,-0.050001,1.089,2.032,-0.792,-0.074,0.009,0.041,765,0.0174194
22:40:48:427011,0.374067,-0.050001,1.089,2.032,-0.792,-0.074,0.009,0.041,765,0.0174194
22:40:48:427024,0.374067,-0.050001,1.089,2.032,-0.792,-0.074,0.009,0.041,765,0.0174194
22:40:48:427038,0.374067,-0.050001,1.089,2.032,-0.792,-0.074,0.009,0.041,765,0.0174194
22:40:48:427053,0.374067,-0.050001,1.089,2.032,-0.792,-0.074,0.009,0.041,765,0.0174194
22:40:48:427066,0.374067,-0.050001,1.089,2.032,-0.792,-0.074,0.009,0.041,765,0.0174194
22:40:48:427080,0.374067,-0.050001,1.089,2.032,-0.792,-0.074,0.009,0.041,765,0.0174194
22:40:48:427094,0.374067,-0.050001,1.089,2.032,-0.792,-0.074,0.009,0.041,765,0.0174194
22:40:48:427113,0.374067,-0.050001,1.089,2.032,-0.792,-0.074,0.009,0.041,765,0.0174194
22:40:48:427141,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427157,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427171,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427184,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427210,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427236,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427256,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427274,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427289,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427302,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427316,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427329,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427343,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427356,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427369,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427383,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427396,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427420,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427435,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427448,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427461,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427475,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427488,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427501,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427514,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427557,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427577,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427590,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427604,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427617,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427631,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427644,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427657,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427671,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427684,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427697,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427711,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427724,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427737,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427751,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427764,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427777,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427791,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427804,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427818,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427831,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427845,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427863,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427877,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427890,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427903,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427917,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427930,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427944,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427957,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427971,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427984,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:427997,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428011,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428024,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428038,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428051,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428065,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428079,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428092,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428110,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428124,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428137,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428151,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428164,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428177,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428191,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428204,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428217,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428231,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428245,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428259,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428272,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428285,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428299,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428312,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428325,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428339,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428352,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428365,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428379,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428392,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428405,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428419,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428432,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428446,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428459,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428473,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428486,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428499,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428513,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428526,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428539,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428553,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428566,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428579,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428593,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428606,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428619,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428633,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428646,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428660,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428673,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428686,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428699,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428713,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
22:40:48:428726,0.374067,-0.050001,1.053,1.995,-0.727,-0.076,0.009,0.04,765,0.0174194
