time,bd,bv,hd,hv,md1,md2
0.0,-2.832249083426824e-17,-9.59446605929714e-19,1.029969552103678e-18,1.351524335287873e-19,-0.06,0.06
0.0037118788090279606,-5.497056765599103e-05,-0.014809364875346778,5.291871408853094e-05,0.014256584552227844,-0.06,0.06
0.007423757618055921,-0.00016490946574469604,-0.029618127030794673,0.00015669437858539852,0.027957718943966165,-0.06,0.06
0.011135636427083883,-0.00032981435858792975,-0.04442625994204207,0.0003092608241234115,0.04110221625957823,-0.06,0.06
0.014847515236111842,-0.0005496828029602827,-0.05923373463529929,0.0005085503097613069,0.05368965310860561,-0.06,0.06
0.018559394045139805,-0.0008245122379144923,-0.07404051939566957,0.0007524955461958002,0.0657201511647348,-0.06,0.06
0.022271272854167766,-0.0011542999732938757,-0.08884657941344425,0.0010390305908504652,0.07719407324338283,-0.06,0.06
0.025983151663195724,-0.0015390431766288152,-0.10365187634875747,0.0013660902900564957,0.08811163188048118,-0.06,0.06
0.029695030472223684,-0.0019787388580239868,-0.11845636779028244,0.0017316079506523399,0.09847241232845184,-0.06,0.06
0.033406909281251645,-0.0024733838525297564,-0.13326000657745182,0.002133510938481301,0.10827481405143408,-0.06,0.06
0.03711878809027961,-0.0030229747993472476,-0.14806273994743202,0.0025697139192382467,0.11751541556152667,-0.06,0.06
0.04083066689930757,-0.003627508117031375,-0.16286450845695533,0.003038109474631524,0.12618826731466973,-0.06,0.06
0.04454254570833553,-0.004286979973614596,-0.17766524461393127,0.003536555843012131,0.13428411702674523,-0.06,0.06
0.04825442451736349,-0.005001386250254545,-0.19246487113274954,0.004062861550448043,0.14178957194287767,-0.06,0.06
0.05196630332639145,-0.00577072249658025,-0.2072632986978288,0.00461476672096446,0.1486862041869694,-0.06,0.06
0.055678182135419405,-0.006594983875328338,-0.2220604230782901,0.005189920892460497,0.15494960937225608,-0.06,0.06
0.05939006094444737,-0.007474165093055736,-0.2368561213768805,0.005785857231266857,0.16054843637592223,-0.06,0.06
0.06310193975347533,-0.008408260312584705,-0.2516502471085746,0.0063999631521751725,0.16544341895395337,-0.06,0.06
0.06681381856250329,-0.009397263041221356,-0.26644262367381694,0.007029447536378414,0.1695864592001828,-0.06,0.06
0.07052569737153125,-0.010441165986435689,-0.28123303559247975,0.007671305026837677,0.17291984018932655,-0.06,0.06
0.07423757618055922,-0.01153996086718545,-0.2960212165540784,0.008322278302693165,0.1753756815206903,-0.06,0.06
0.07794945498958718,-0.012693638163711588,-0.3108068328416823,0.00897881982477769,0.1768757968303537,-0.06,0.06
0.08166133379861513,-0.013902186780216558,-0.3255894598620958,0.00963705532797636,0.177332164400876,-0.06,0.06
0.08537321260764309,-0.015165593581169631,-0.34036854810028766,0.010292752315626116,0.176648274737575,-0.06,0.06
0.08908509141667106,-0.016483842738939138,-0.35514337228987236,0.010941297945281541,0.17472166065283326,-0.06,0.06
0.09279697022569902,-0.0178569147898467,-0.36991295286042214,0.011577691870946843,0.17144792661804478,-0.06,0.06
0.09650884903472698,-0.019284785220382822,-0.38467592936043327,0.012196560606886734,0.1667265467920696,-0.06,0.06
0.10022072784375494,-0.020767422256452724,-0.39943034574939706,0.012792200450851197,0.16046855908004268,-0.06,0.06
0.1039326066527829,-0.02230478321089937,-0.4141732619899946,0.01335865544259921,0.15260600383026854,-0.06,0.06
0.10764448546181087,-0.02389680799755168,-0.4288999906947971,0.013889834536898748,0.14310248842381715,-0.06,0.06
