Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
20:51:48:154151,-1,0,-2,-3,1,-1,-2,-2
20:51:48:162244,-3,-1,-1,0,0,-1,-1,-1
20:51:48:163143,-3,-1,-1,0,0,-1,-1,-1
20:51:48:168993,-2,0,-1,-2,-1,-1,-2,0
20:51:48:184765,-1,0,-1,0,-2,-1,0,0
20:51:48:185498,-1,0,-1,0,-2,-1,0,0
20:51:48:191677,-1,-1,-1,-1,-1,-2,-1,-2
20:51:48:199136,-1,0,-2,-2,0,-1,-1,-1
20:51:48:206648,-1,0,-2,-2,0,-1,-1,-1
20:51:48:213990,0,-3,-2,-2,-1,-1,0,-1
20:51:48:222240,0,-1,0,-2,0,-1,-2,-1
20:51:48:223133,0,-1,0,-2,0,-1,-2,-1
20:51:48:229002,0,-1,0,-1,-3,-1,-1,-1
20:51:48:244760,-3,-1,-2,-1,-1,-1,0,1
20:51:48:245620,-3,-1,-2,-1,-1,-1,0,1
20:51:48:259772,-1,0,-1,0,-2,0,-1,-1
20:51:48:260511,-1,0,-2,1,-1,0,-1,-1
20:51:48:266636,-1,0,-2,1,-1,0,-1,-1
20:51:48:274161,-1,-2,-1,0,0,-3,0,-1
20:51:48:282244,-1,-1,-1,0,-3,-1,-3,-1
20:51:48:283128,-1,-1,-1,0,-3,-1,-3,-1
20:51:48:289047,-2,0,-1,-1,-1,-1,-2,-2
20:51:48:304841,-2,-2,0,-2,1,-1,0,0
20:51:48:305545,-2,-2,0,-2,1,-1,0,0
20:51:48:311667,-1,-1,-1,-1,0,-1,-1,0
20:51:48:319197,0,-1,-3,-2,-2,0,0,-1
20:51:48:326623,0,-1,-3,-2,-2,0,0,-1
20:51:48:333994,-1,-2,2,0,-2,-1,-1,0
20:51:48:342259,-1,-1,0,-1,-1,-1,-2,0
20:51:48:343125,-1,-1,0,-1,-1,-1,-2,0
20:51:48:348995,-2,-2,-2,-3,0,-2,0,0
20:51:48:364769,-2,0,0,-1,0,-2,0,-1
20:51:48:365617,-2,0,0,-1,0,-2,0,-1
20:51:48:371498,-2,-2,-2,-2,-2,-1,-1,-3
20:51:48:379040,2,-1,-1,-1,-2,1,-2,-2
20:51:48:386616,2,-1,-1,-1,-2,1,-2,-2
20:51:48:394007,0,0,-2,0,-1,-1,1,-1
20:51:48:402293,-2,0,-1,-1,-2,-1,-1,-2
20:51:48:403155,-2,0,-1,-1,-2,-1,-1,-2
20:51:48:409034,0,0,-1,-1,-3,0,-1,-1
20:51:48:424793,1,-1,-1,-1,-1,-2,-1,0
20:51:48:425633,1,-1,-1,-1,-1,-2,-1,0
20:51:48:431539,0,0,-1,-2,0,-2,0,-2
20:51:48:439026,-1,-3,-1,0,0,-2,-1,-1
20:51:48:446633,-1,-3,-1,0,0,-2,-1,-1
20:51:48:454052,0,-1,-2,0,1,-2,-1,-3
20:51:48:462249,-2,0,0,-2,-2,0,-1,-2
20:51:48:463113,-2,0,0,-2,-2,0,-1,-2
20:51:48:469131,-2,-2,1,1,0,-1,-3,0
20:51:48:485899,0,0,-3,0,0,0,-1,-1
20:51:48:492281,0,0,-3,0,0,0,-1,-1
20:51:48:493121,-2,0,0,-1,0,-1,-1,1
20:51:48:499008,-1,-1,-1,0,-2,-1,0,-3
20:51:48:506688,-1,-1,-1,0,-2,-1,0,-3
20:51:48:514144,-1,-2,-3,0,-1,0,0,-1
20:51:48:522318,-1,-2,-1,-2,-1,0,0,0
20:51:48:523059,-1,-2,-1,-2,-1,0,0,0
20:51:48:536514,0,-1,-3,-2,-2,-1,0,-2
20:51:48:544767,-1,-1,0,-1,-2,-1,-1,-3
