Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp
01:52:43:323851,0.374037,0,0.078,-0.048,0.133,-0.002,0,-0.003,514,0
01:52:43:328878,0.374037,0,0.062,-0.068,0.086,-0.003,0.001,-0.003,514,0
01:52:43:334009,0.374037,0,0.044,-0.059,0.005,-0.003,0,-0.003,514,0
01:52:43:338982,0.374034,-0.000219965,0.022,-0.015,-0.11,-0.001,0,-0.001,514,0
01:52:43:344117,0.374034,-0.000479906,0.02,0.028,-0.118,0,-0.001,0,514,0
01:52:43:349108,0.374034,-0.000839835,0.029,0.045,-0.049,0,-0.001,0,514,0
01:52:43:354245,0.374031,-0.00129978,0.049,0.053,0.067,0,-0.001,0,513,-5.8651e-05
01:52:43:359216,0.374074,-0.00185986,0.058,0.052,0.065,0,0,0,513,-5.8651e-05
01:52:43:364369,0.374066,-0.00251977,0.063,0.04,-0.103,0.001,0,0.001,513,-5.8651e-05
01:52:43:369365,0.374057,-0.00327962,0.067,0.025,-0.251,0.001,0,0.002,514,0
01:52:43:374478,0.374043,-0.00413948,0.081,0.004,-0.36,0.001,0,0.003,514,0
01:52:43:379505,0.374068,-0.00509945,0.096,-0.003,-0.326,0,0,0.002,513,-5.8651e-05
01:52:43:384621,0.374041,-0.00615876,0.105,-0.004,-0.187,0,0.001,-0.001,513,-5.8651e-05
01:52:43:389682,0.374053,-0.0072461,0.089,0.006,-0.089,0,0.001,-0.003,513,-5.8651e-05
01:52:43:394803,0.374059,-0.00831751,0.037,0.039,0.028,-0.001,0.001,0.001,512,-0.000117302
01:52:43:399736,0.374059,-0.00948822,0,0.068,0.093,-0.001,0.001,0.01,512,-0.000117302
01:52:43:404744,0.374046,-0.0107589,-0.037,0.097,0.173,0.001,0.001,0.02,512,-0.000117302
01:52:43:409874,0.374065,-0.0121304,-0.048,0.086,0.185,0.004,0.001,0.02,512,-0.000117302
01:52:43:414990,0.374071,-0.0136015,-0.085,-0.061,0.068,0.006,0.001,0.019,512,-0.000117302
01:52:43:419964,0.37406,-0.015172,-0.159,-0.339,-0.099,0,0,0.019,512,-0.000117302
01:52:43:425113,0.374075,-0.0168434,-0.357,-1.187,-0.339,-0.025,-0.009,0.003,512,-0.000117302
01:52:43:430141,0.374068,-0.018614,-0.557,-2.53,-0.309,-0.075,-0.02,-0.044,512,-0.000117302
01:52:43:435257,0.37404,-0.020483,-0.589,-3.521,-0.104,-0.118,-0.022,-0.08,512,-0.000117302
01:52:43:440238,0.374031,-0.0224534,-0.357,-4.758,0.248,-0.176,-0.007,-0.113,512,-0.000117302
01:52:43:445254,0.374036,-0.0245241,-0.014,-5.257,0.325,-0.199,0.015,-0.119,512,-0.000117302
01:52:43:450370,0.374058,-0.0266964,0.58,-5.433,0.144,-0.198,0.05,-0.126,512,-0.000117302
01:52:43:455518,0.374047,-0.0289421,0.827,-5.167,-0.006,-0.178,0.06,-0.129,512,-0.000117302
01:52:43:460490,0.374072,-0.031115,0.703,-4.248,-0.015,-0.132,0.042,-0.11,512,-0.000117302
01:52:43:465519,0.374043,-0.0331831,0.306,-3.424,0.054,-0.098,0.017,-0.077,512,-0.000117302
01:52:43:470613,0.374057,-0.0351553,-0.437,-2.323,-0.038,-0.057,-0.016,-0.028,512,-0.000117302
01:52:43:475745,0.374069,-0.0370291,-0.815,-1.922,-0.233,-0.046,-0.03,-0.014,512,-0.000117302
01:52:43:480732,0.374038,-0.0387936,-1.001,-1.829,-0.332,-0.059,-0.04,-0.021,511,-0.000175953
01:52:43:485885,0.374058,-0.040466,-0.874,-1.85,-0.114,-0.073,-0.043,-0.028,511,-0.000175953
01:52:43:490869,0.374039,-0.0420364,-0.421,-1.575,0.365,-0.073,-0.033,-0.027,509,-0.000293255
01:52:43:495747,0.374072,-0.0435111,-0.049,-1.189,0.473,-0.054,-0.014,-0.019,508,-0.000351906
01:52:43:500992,0.374069,-0.0448834,0.375,-0.687,0.147,-0.02,0.025,-0.006,508,-0.000351906
01:52:43:506018,0.374037,-0.0461496,0.44,-0.59,-0.173,-0.01,0.047,0.002,508,-0.000351906
01:52:43:511112,0.374063,-0.0473208,0.221,-0.788,-0.293,-0.021,0.05,0.011,509,-0.000293255
01:52:43:516127,0.374058,-0.0483929,0.046,-1.061,-0.021,-0.036,0.034,0.003,509,-0.000293255
01:52:43:521244,0.37407,-0.0493644,0.08,-1.631,0.649,-0.058,0.002,-0.042,514,0
01:52:43:526233,0.374058,-0.0502331,0.43,-2.277,1.073,-0.073,-0.005,-0.099,514,0
01:52:43:531513,0.374063,-0.0510048,0.635,-2.53,1.013,-0.08,0.008,-0.116,525,0.000645161
01:52:43:536501,0.374045,-0.0516735,0.713,-2.286,0.436,-0.081,0.044,-0.088,543,0.00170088
01:52:43:541643,0.374048,-0.0522453,0.615,-1.728,-0.113,-0.073,0.059,-0.049,543,0.00170088
01:52:43:546634,0.374072,-0.0527201,0.226,-0.699,-0.814,-0.05,0.044,-0.002,563,0.0028739
