Time,ORI1,ORI2,ORI3,ORI4,ACC1,ACC2,ACC3,GYR1,GYR2,GYR3
15:39:44:841980,-14240,6231,3541,-3781,462,-1603,1284,272,87,-16
15:39:44:850195,-14263,6189,3519,-3784,381,-1575,1253,307,65,-36
15:39:44:850894,-14263,6189,3519,-3784,381,-1575,1253,307,65,-36
15:39:44:865140,-14263,6189,3519,-3784,381,-1575,1253,307,65,-36
15:39:44:865934,-14290,6139,3502,-3782,424,-1501,1253,316,67,-58
15:39:44:871996,-14290,6139,3502,-3782,424,-1501,1253,316,67,-58
15:39:44:879412,-14290,6139,3502,-3782,424,-1501,1253,316,67,-58
15:39:44:886993,-14307,6103,3497,-3780,466,-1520,1159,266,33,-38
15:39:44:894455,-14307,6103,3497,-3780,466,-1520,1159,266,33,-38
15:39:44:901946,-14307,6103,3497,-3780,466,-1520,1159,266,33,-38
15:39:44:910139,-14321,6072,3484,-3786,418,-1537,1195,254,41,0
15:39:44:910967,-14321,6072,3484,-3786,418,-1537,1195,254,41,0
15:39:44:925106,-14321,6072,3484,-3786,418,-1537,1195,254,41,0
15:39:44:925898,-14326,6061,3473,-3798,353,-1573,1171,157,19,33
15:39:44:931941,-14326,6061,3473,-3798,353,-1573,1171,157,19,33
15:39:44:939428,-14326,6061,3473,-3798,353,-1573,1171,157,19,33
15:39:44:946942,-14333,6048,3461,-3801,399,-1498,1186,141,51,14
15:39:44:954473,-14333,6048,3461,-3801,399,-1498,1186,141,51,14
15:39:44:961887,-14333,6048,3461,-3801,399,-1498,1186,141,51,14
15:39:44:970211,-14342,6032,3448,-3803,443,-1451,1176,145,75,31
15:39:44:970983,-14342,6032,3448,-3803,443,-1451,1176,145,75,31
15:39:44:985671,-14342,6032,3448,-3803,443,-1451,1176,145,75,31
15:39:44:986387,-14343,6033,3427,-3818,328,-1489,1241,60,60,91
15:39:44:991930,-14343,6033,3427,-3818,328,-1489,1241,60,60,91
15:39:44:999444,-14343,6033,3427,-3818,328,-1489,1241,60,60,91
15:39:45:7004,-14338,6044,3410,-3835,337,-1534,1292,-11,37,108
15:39:45:14392,-14338,6044,3410,-3835,337,-1534,1292,-11,37,108
15:39:45:21949,-14338,6044,3410,-3835,337,-1534,1292,-11,37,108
15:39:45:30118,-14337,6053,3392,-3841,342,-1476,1288,-24,75,67
15:39:45:30931,-14337,6053,3392,-3841,342,-1476,1288,-24,75,67
15:39:45:45117,-14337,6053,3392,-3841,342,-1476,1288,-24,75,67
15:39:45:45940,-14339,6061,3372,-3837,385,-1455,1323,-40,120,35
15:39:45:51950,-14339,6061,3372,-3837,385,-1455,1323,-40,120,35
15:39:45:59440,-14339,6061,3372,-3837,385,-1455,1323,-40,120,35
15:39:45:67041,-14339,6070,3353,-3839,387,-1494,1348,-41,95,68
