Time,FT1,FT2,X,Y,Z
15:40:30:42005,0,0,-0.125,0.465,0.01
15:40:30:47126,0,0,-0.125,0.465031,0.01
15:40:30:52116,0,0,-0.125,0.465031,0.01
15:40:30:57255,0,0,-0.125,0.465037,0.01
15:40:30:62249,0,0,-0.125,0.465042,0.01
15:40:30:67366,0,0,-0.125007,0.465042,0.01
15:40:30:72359,0,0,-0.125007,0.465048,0.01
15:40:30:77549,0,0,-0.125007,0.465048,0.01
15:40:30:82467,0,0,-0.125007,0.465048,0.01
15:40:30:87599,0,0,-0.125007,0.465054,0.01
15:40:30:92516,0,0,-0.125007,0.465054,0.01
15:40:30:97624,0,0,-0.125007,0.465059,0.01
15:40:30:102740,0,0,-0.125007,0.465059,0.01
15:40:30:107888,0,0,-0.125007,0.465064,0.01
15:40:30:112875,0,0,-0.125007,0.465064,0.01
15:40:30:117861,0,0,-0.125007,0.465064,0.01
15:40:30:123018,0,0,-0.125007,0.465064,0.01
15:40:30:128008,0,0,-0.125007,0.465064,0.01
15:40:30:133011,0,0,-0.125007,0.46507,0.01
15:40:30:138170,0,0,-0.125007,0.46507,0.01
15:40:30:143233,0,0,-0.125007,0.46507,0.01
15:40:30:148237,0,0,-0.125007,0.46507,0.01
15:40:30:153357,0,0,-0.125007,0.46507,0.01
15:40:30:158365,0,0,-0.125007,0.46507,0.01
15:40:30:163491,0,0,-0.125007,0.46507,0.01
15:40:30:168488,0,0,-0.125007,0.46507,0.01
15:40:30:173611,0,0,-0.125007,0.46507,0.01
15:40:30:178614,0,0,-0.125007,0.46507,0.01
15:40:30:183743,0,0,-0.125007,0.46507,0.01
15:40:30:188742,0,0,-0.125007,0.46507,0.01
15:40:30:193879,0,0,-0.125007,0.46507,0.01
15:40:30:198854,0,0,-0.125007,0.465075,0.01
15:40:30:203973,0,0,-0.125007,0.465075,0.01
15:40:30:208996,0,0,-0.125007,0.465075,0.01
15:40:30:214113,0,0,-0.125007,0.465075,0.01
15:40:30:219129,0,0,-0.125007,0.465076,0.01
15:40:30:224274,0,0,-0.125007,0.465076,0.01
15:40:30:229232,0,0,-0.125007,0.465076,0.01
15:40:30:234370,0,0,-0.125007,0.465076,0.01
15:40:30:239386,0,0,-0.125007,0.465076,0.01
15:40:30:244486,0,0,-0.125007,0.465076,0.01
15:40:30:249487,0,0,-0.125007,0.465076,0.01
15:40:30:254615,0,0,-0.125007,0.465076,0.01
15:40:30:259531,0,0,-0.125007,0.465076,0.01
15:40:30:264736,0,0,-0.125007,0.465076,0.01
15:40:30:269720,0,0,-0.125007,0.465076,0.01
15:40:30:274848,0,0,-0.125007,0.465076,0.01
15:40:30:279761,0.043,0.066,-0.125007,0.465076,0.01
15:40:30:284866,-0.012,-0.036,-0.125007,0.465076,0.01
15:40:30:289977,-0.003,-0.044,-0.125007,0.465076,0.01
15:40:30:295109,0.012,-0.011,-0.125007,0.465076,0.01
15:40:30:300278,0.002,0.041,-0.125007,0.465076,0.01
15:40:30:305234,-0.013,0.048,-0.125007,0.465076,0.01
15:40:30:310267,-0.032,0.011,-0.125007,0.465076,0.01
15:40:30:315380,-0.039,-0.017,-0.125007,0.465077,0.01
15:40:30:320375,-0.059,-0.035,-0.125007,0.465077,0.01
15:40:30:325475,-0.078,-0.036,-0.125007,0.465077,0.01
15:40:30:330360,-0.072,-0.028,-0.125007,0.465077,0.01
15:40:30:335613,-0.03,-0.005,-0.125007,0.465077,0.01
15:40:30:340612,0.052,0.053,-0.125007,0.465077,0.01
15:40:30:345730,0.079,0.08,-0.125007,0.465077,0.01
15:40:30:350723,0.049,0.06,-0.125007,0.465077,0.01
15:40:30:355847,0.006,0.018,-0.125007,0.465077,0.01
15:40:30:360764,-0.033,-0.026,-0.125007,0.465077,0.01
15:40:30:365867,-0.033,-0.026,-0.125007,0.465077,0.01
15:40:30:370973,-0.011,-0.002,-0.125007,0.465082,0.01
15:40:30:375996,0,0.006,-0.125007,0.465082,0.01
15:40:30:381115,0,0,-0.125007,0.465082,0.01
15:40:30:386122,-0.019,-0.009,-0.125007,0.465083,0.01
15:40:30:391275,-0.033,-0.01,-0.125007,0.465083,0.01
15:40:30:396223,-0.041,-0.007,-0.125007,0.465083,0.01
15:40:30:401355,-0.039,-0.006,-0.125007,0.465083,0.01
15:40:30:406367,-0.027,0,-0.125007,0.465083,0.01
15:40:30:411486,-0.018,0.004,-0.125007,0.465083,0.01
15:40:30:416499,-0.018,0,-0.125007,0.465083,0.01
15:40:30:421600,-0.033,-0.015,-0.125007,0.465083,0.01
15:40:30:426730,-0.055,-0.041,-0.125007,0.465083,0.01
15:40:30:431722,-0.044,-0.049,-0.125007,0.465083,0.01
15:40:30:436885,0.024,-0.042,-0.125007,0.465083,0.01
15:40:30:441762,0.071,-0.03,-0.125007,0.465083,0.01
15:40:30:446878,0.087,-0.002,-0.125007,0.465083,0.01
15:40:30:451971,0.063,0.02,-0.125007,0.465083,0.01
15:40:30:456891,0.034,0.042,-0.125007,0.465084,0.01
15:40:30:462121,0.058,0.023,-0.125007,0.465084,0.01
15:40:30:467099,0.093,-0.005,-0.125007,0.465084,0.01
15:40:30:472226,0.128,-0.037,-0.125007,0.465084,0.01
15:40:30:477139,0.122,-0.037,-0.125007,0.465084,0.01
15:40:30:482342,0.073,-0.024,-0.125007,0.465084,0.01
15:40:30:487497,0.034,-0.022,-0.125007,0.465084,0.01
15:40:30:492391,0.001,-0.028,-0.125007,0.465084,0.01
15:40:30:497611,0.003,-0.028,-0.125007,0.465084,0.01
15:40:30:502619,0.024,-0.022,-0.125007,0.465084,0.01
15:40:30:507740,0.038,-0.024,-0.125007,0.465084,0.01
15:40:30:512734,0.061,-0.037,-0.125007,0.465084,0.01
