Time,FT1,FT2,X,Y,Z
15:39:04:519491,0,0,-0.125,0.465,0.01
15:39:04:524701,0,0,-0.125,0.465036,0.01
15:39:04:529574,0,0,-0.125,0.465041,0.01
15:39:04:534710,0,0,-0.125,0.465046,0.01
15:39:04:539710,0,0,-0.125,0.465051,0.01
15:39:04:544829,0,0,-0.125,0.465051,0.01
15:39:04:549835,0,0,-0.125,0.465057,0.01
15:39:04:554952,0,0,-0.125,0.465057,0.01
15:39:04:559952,0,0,-0.125,0.465057,0.01
15:39:04:565078,0,0,-0.125,0.465063,0.01
15:39:04:569989,0,0,-0.125,0.465063,0.01
15:39:04:575202,0,0,-0.125,0.465064,0.01
15:39:04:580336,0,0,-0.125,0.465064,0.01
15:39:04:585327,0,0,-0.125,0.465064,0.01
15:39:04:590476,0,0,-0.125,0.465064,0.01
15:39:04:595448,0,0,-0.125007,0.465064,0.01
15:39:04:600458,0,0,-0.125007,0.465064,0.01
15:39:04:605602,0,0,-0.125007,0.465069,0.01
15:39:04:610597,0,0,-0.125007,0.465069,0.01
15:39:04:615706,0,0,-0.125007,0.465069,0.01
15:39:04:620837,0,0,-0.125007,0.465069,0.01
15:39:04:625841,0,0,-0.125007,0.465069,0.01
15:39:04:630953,0,0,-0.125007,0.465069,0.01
15:39:04:635952,0,0,-0.125007,0.465069,0.01
15:39:04:641083,0,0,-0.125007,0.465069,0.01
15:39:04:646094,0,0,-0.125007,0.465069,0.01
15:39:04:651225,0,0,-0.125007,0.46507,0.01
15:39:04:656202,0,0,-0.125007,0.46507,0.01
15:39:04:661204,0,0,-0.125007,0.46507,0.01
15:39:04:666349,0,0,-0.125007,0.46507,0.01
15:39:04:671334,0,0,-0.125007,0.46507,0.01
15:39:04:676476,0,0,-0.125007,0.46507,0.01
15:39:04:681454,0,0,-0.125007,0.46507,0.01
15:39:04:686488,0,0,-0.125007,0.46507,0.01
15:39:04:691601,0,0,-0.125007,0.46507,0.01
15:39:04:696697,0,0,-0.125007,0.46507,0.01
15:39:04:701704,0,0,-0.125007,0.46507,0.01
15:39:04:706827,0,0,-0.125007,0.46507,0.01
15:39:04:711846,0,0,-0.125007,0.46507,0.01
15:39:04:716965,0,0,-0.125007,0.46507,0.01
15:39:04:722078,0,0,-0.125007,0.46507,0.01
15:39:04:726996,0,0,-0.125007,0.46507,0.01
15:39:04:731994,0,0,-0.125007,0.46507,0.01
15:39:04:737203,0,0,-0.125007,0.46507,0.01
15:39:04:742329,0,0,-0.125007,0.46507,0.01
15:39:04:747369,0,0,-0.125007,0.46507,0.01
15:39:04:752472,0,0,-0.125007,0.46507,0.01
15:39:04:757454,0,0,-0.125007,0.46507,0.01
15:39:04:762593,-0.038,-0.038,-0.125007,0.46507,0.01
15:39:04:767579,-0.028,-0.06,-0.125007,0.46507,0.01
15:39:04:772733,-0.004,-0.046,-0.125007,0.46507,0.01
15:39:04:777717,0.037,0.005,-0.125007,0.46507,0.01
15:39:04:782822,0.051,0.02,-0.125007,0.46507,0.01
15:39:04:787849,0.041,-0.007,-0.125007,0.46507,0.01
15:39:04:792747,0.026,-0.04,-0.125007,0.46507,0.01
15:39:04:797954,0.009,-0.044,-0.125007,0.465075,0.01
15:39:04:803080,-0.007,-0.006,-0.125007,0.465075,0.01
15:39:04:807997,-0.03,0.003,-0.125007,0.465075,0.01
15:39:04:813218,-0.061,-0.016,-0.125007,0.465075,0.01
15:39:04:818199,-0.058,-0.031,-0.125007,0.465075,0.01
15:39:04:823328,-0.015,-0.022,-0.125007,0.465075,0.01
15:39:04:828337,0.009,0.002,-0.125007,0.465075,0.01
15:39:04:833458,0.007,0.051,-0.125007,0.465075,0.01
15:39:04:838457,-0.005,0.08,-0.125007,0.465076,0.01
15:39:04:843592,0.003,0.092,-0.125007,0.465076,0.01
15:39:04:848580,0.024,0.063,-0.125007,0.465076,0.01
15:39:04:853709,0.025,-0.023,-0.125007,0.465076,0.01
15:39:04:858708,-0.003,-0.074,-0.125007,0.465076,0.01
15:39:04:863840,-0.047,-0.082,-0.125007,0.465076,0.01
15:39:04:868826,-0.044,-0.02,-0.125007,0.465076,0.01
15:39:04:873953,-0.02,0.017,-0.125007,0.465076,0.01
15:39:04:878969,0.013,0.024,-0.125007,0.465076,0.01
15:39:04:884086,0.023,0.004,-0.125007,0.465076,0.01
15:39:04:888984,0.014,-0.023,-0.125007,0.465076,0.01
15:39:04:894220,-0.009,-0.031,-0.125007,0.465076,0.01
15:39:04:899210,-0.046,-0.035,-0.125007,0.465076,0.01
15:39:04:904331,-0.044,-0.037,-0.125007,0.465076,0.01
15:39:04:909353,0.012,-0.034,-0.125007,0.465076,0.01
15:39:04:914459,0.052,-0.026,-0.125007,0.465076,0.01
