Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
15:39:44:841980,3,7,4,-6,-9,-5,-5,-12
15:39:44:850195,3,7,4,-6,-9,-5,-5,-12
15:39:44:850894,2,8,6,10,8,4,8,4
15:39:44:865140,-12,-15,-12,-5,-3,-7,3,-2
15:39:44:865934,-12,-15,-12,-5,-3,-7,3,-2
15:39:44:871996,-5,-10,-8,-3,-13,-19,-7,-4
15:39:44:879412,-1,6,2,5,4,4,4,11
15:39:44:886993,-1,6,2,5,4,4,4,11
15:39:44:894455,5,-3,3,9,-1,9,0,1
15:39:44:901946,-2,-10,0,-12,-7,12,24,9
15:39:44:910139,-2,-10,0,-12,-7,12,24,9
15:39:44:910967,4,5,6,-11,1,-7,9,-1
15:39:44:925106,2,4,22,43,4,-13,-22,-12
15:39:44:925898,2,4,22,43,4,-13,-22,-12
15:39:44:931941,-9,-20,5,-11,0,-1,-3,10
15:39:44:939428,2,-3,-13,-17,-17,-21,-8,-14
15:39:44:946942,2,-3,-13,-17,-17,-21,-8,-14
15:39:44:954473,-7,-5,-34,-13,-17,0,-2,-7
15:39:44:961887,1,-1,-13,-8,6,9,2,5
15:39:44:970211,1,-1,-13,-8,6,9,2,5
15:39:44:970983,-8,1,-9,-46,-11,-10,-3,-10
15:39:44:985671,-2,3,-15,-12,13,11,2,3
15:39:44:986387,-2,3,-15,-12,13,11,2,3
15:39:44:991930,5,0,0,22,-12,-12,-5,11
15:39:44:999444,10,7,23,-5,4,10,1,2
15:39:45:7004,10,7,23,-5,4,10,1,2
15:39:45:14392,-11,-23,-26,-20,-14,-13,-1,-13
15:39:45:21949,-5,-4,-3,4,3,-16,-11,-13
15:39:45:30118,-5,-4,-3,4,3,-16,-11,-13
15:39:45:30931,19,-5,13,13,19,6,6,-10
15:39:45:45117,-5,-7,-16,-8,-18,-9,3,7
15:39:45:45940,-5,-7,-16,-8,-18,-9,3,7
15:39:45:51950,2,23,6,43,28,33,14,2
15:39:45:59440,-7,2,28,24,-4,-4,-8,-1
15:39:45:67041,-7,2,28,24,-4,-4,-8,-1
15:39:45:74474,1,9,18,33,20,-4,-9,2
15:39:45:81951,-6,2,-36,-105,-19,1,2,-6
15:39:45:90154,-6,2,-36,-105,-19,1,2,-6
15:39:45:90934,-1,-7,3,8,-10,-11,-16,-23
15:39:45:105233,3,5,44,47,14,17,19,18
15:39:45:105989,3,5,44,47,14,17,19,18
15:39:45:111912,-8,6,9,-8,-5,-5,6,8
15:39:45:119551,3,-4,7,20,12,27,1,-10
15:39:45:126957,3,-4,7,20,12,27,1,-10
15:39:45:134507,-7,-7,-12,25,-6,-19,-11,0
15:39:45:141995,0,-3,-2,61,17,-4,-3,1
15:39:45:150163,0,-3,-2,61,17,-4,-3,1
15:39:45:150884,0,7,10,-9,2,-10,-2,0
15:39:45:165103,9,11,4,7,7,8,1,-2
15:39:45:165886,9,11,4,7,7,8,1,-2
15:39:45:171963,-10,-19,-22,-30,-4,6,-9,8
15:39:45:179409,-10,0,-14,-11,-10,1,1,1
15:39:45:187002,-10,0,-14,-11,-10,1,1,1
15:39:45:194373,-3,-5,7,-13,-19,-19,0,-1
15:39:45:201877,-3,-7,-18,-5,-1,13,-2,-3
15:39:45:210140,-3,-7,-18,-5,-1,13,-2,-3
15:39:45:210936,0,5,12,-14,12,20,4,3
15:39:45:225124,-1,1,-2,0,2,-19,-7,-7
15:39:45:225918,-1,1,-2,0,2,-19,-7,-7
15:39:45:231948,1,6,28,-18,-3,0,5,-1
15:39:45:239405,-1,-19,-10,-4,-23,-13,-17,-7
15:39:45:246979,-1,-19,-10,-4,-23,-13,-17,-7
15:39:45:254473,3,10,2,-3,7,9,3,5
15:39:45:261880,3,15,22,35,-1,-13,-4,8
15:39:45:270222,3,15,22,35,-1,-13,-4,8
15:39:45:270918,2,1,0,26,-13,0,-2,-12
15:39:45:285108,0,-1,-15,3,6,9,9,-1
15:39:45:285932,0,-1,-15,3,6,9,9,-1
15:39:45:291885,5,4,-15,-13,-7,-8,2,-1
15:39:45:299462,-5,-3,7,-16,-7,-4,-12,-3
15:39:45:306946,-5,-3,7,-16,-7,-4,-12,-3
15:39:45:314407,-10,-48,-55,-53,-26,-30,-5,6
15:39:45:321973,-4,0,-14,-16,-8,13,-1,-2
15:39:45:330149,-4,0,-14,-16,-8,13,-1,-2
15:39:45:330930,-8,17,36,74,21,11,1,0
15:39:45:345107,6,-2,-1,-19,0,-14,-1,9
15:39:45:345906,6,-2,-1,-19,0,-14,-1,9
15:39:45:351904,0,0,-5,-9,-5,-8,-4,-2
15:39:45:359375,0,10,22,4,3,-12,-16,-12
15:39:45:367047,0,10,22,4,3,-12,-16,-12
15:39:45:374398,2,9,-11,4,10,10,8,2
15:39:45:381907,-5,-3,-10,-6,2,-7,-4,0
15:39:45:390110,-5,-3,-10,-6,2,-7,-4,0
15:39:45:390895,-17,-4,-38,-12,5,16,4,-6
15:39:45:405198,12,0,1,-4,-15,-17,4,16
15:39:45:406022,12,0,1,-4,-15,-17,4,16
15:39:45:411900,3,-4,-11,-6,0,5,-2,7
15:39:45:419452,-11,-18,-14,-7,-11,-18,-5,-13
15:39:45:426980,-11,-18,-14,-7,-11,-18,-5,-13
15:39:45:434491,-4,-11,-21,-17,-10,8,2,-1
15:39:45:441919,9,-1,-8,-13,-6,-2,2,7
15:39:45:450136,9,-1,-8,-13,-6,-2,2,7
15:39:45:450915,10,-15,-6,-33,1,-6,6,18
15:39:45:465126,3,7,17,0,6,11,2,-5
15:39:45:465903,3,7,17,0,6,11,2,-5
15:39:45:480107,1,11,22,-5,6,-1,-4,-5
15:39:45:480948,-13,-16,-51,-47,-9,12,1,-7
15:39:45:487100,-13,-16,-51,-47,-9,12,1,-7
15:39:45:494452,3,-5,-9,16,6,1,1,-2
15:39:45:501998,-13,-1,44,84,-6,-2,0,-9
15:39:45:510069,-13,-1,44,84,-6,-2,0,-9
15:39:45:510916,12,0,10,4,1,1,-8,3
15:39:45:525133,-3,-12,-61,-14,11,1,-8,9
15:39:45:525985,-3,-12,-61,-14,11,1,-8,9
15:39:45:531998,9,7,7,8,1,-12,-3,-18
15:39:45:539546,15,37,44,-7,0,8,6,-19
15:39:45:546953,15,37,44,-7,0,8,6,-19
15:39:45:554558,-12,-4,-5,-5,-8,-2,-10,6
15:39:45:561923,10,14,2,9,15,-2,1,6
15:39:45:570260,10,14,2,9,15,-2,1,6
15:39:45:570929,0,8,32,38,22,14,0,-24
15:39:45:585155,-21,-11,-5,3,9,12,-2,10
15:39:45:585923,-21,-11,-5,3,9,12,-2,10
15:39:45:591992,13,-10,9,5,13,28,25,20
15:39:45:599462,-3,21,-11,-30,-9,-6,-4,12
15:39:45:606981,-3,21,-11,-30,-9,-6,-4,12
15:39:45:614414,-16,1,8,-13,-29,-31,-16,-10
15:39:45:621941,3,-9,6,10,-5,9,10,6
15:39:45:630125,3,-9,6,10,-5,9,10,6
15:39:45:630940,-8,14,22,0,8,3,1,-8
15:39:45:645099,1,-19,-40,-29,-39,-35,-17,-5
15:39:45:645927,1,-19,-40,-29,-39,-35,-17,-5
15:39:45:651939,-28,-31,9,21,15,21,6,-6
15:39:45:659421,-11,30,25,-10,-9,-4,-3,-31
15:39:45:667026,-11,30,25,-10,-9,-4,-3,-31
15:39:45:674449,22,23,5,-5,-6,-4,-8,2
15:39:45:681945,-9,3,20,44,18,6,5,4
