Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
15:41:53:178941,1,-5,-2,-3,0,-1,-2,-1
15:41:53:179704,-3,-3,-2,-1,-2,-3,-1,-2
15:41:53:193298,1,1,0,-3,0,-1,-1,0
15:41:53:201447,1,1,0,-3,0,-1,-1,0
15:41:53:202234,2,0,-3,0,0,-1,-2,0
15:41:53:208263,-3,-1,-2,-1,-1,-3,-3,0
15:41:53:223976,-3,-1,-2,-1,-1,-3,-3,0
15:41:53:224738,-1,-1,2,0,-1,2,-1,1
15:41:53:230781,-2,-2,0,-1,0,-2,3,0
15:41:53:239027,-2,-2,0,-1,0,-2,3,0
15:41:53:239766,-2,-1,0,-1,-3,-1,0,-4
15:41:53:253270,-1,-2,-1,2,-1,1,-1,-2
15:41:53:261409,-1,-2,-1,2,-1,1,-1,-2
15:41:53:262211,-1,1,-2,0,0,-1,-1,-1
15:41:53:268350,-1,-2,-1,-1,0,-2,-1,1
15:41:53:283978,-1,-2,-1,-1,0,-2,-1,1
15:41:53:284768,-2,-2,-2,-1,-2,0,0,-1
15:41:53:291140,0,-1,-1,-2,-2,0,0,-1
15:41:53:298898,0,-1,-1,-2,-2,0,0,-1
15:41:53:299725,4,3,-1,-1,-1,-2,-1,-1
15:41:53:313241,2,-3,-1,-1,0,0,-4,-1
15:41:53:321485,2,-3,-1,-1,0,0,-4,-1
15:41:53:322307,-4,1,-1,-3,-1,0,1,-2
15:41:53:328256,4,-2,-1,-1,0,-2,0,-2
15:41:53:343984,4,-2,-1,-1,0,-2,0,-2
15:41:53:344760,0,-2,0,0,-1,-2,-3,1
15:41:53:350771,-1,4,0,-1,0,1,-1,-3
15:41:53:358923,-1,4,0,-1,0,1,-1,-3
15:41:53:359738,-3,1,-1,-1,-1,0,-1,-4
15:41:53:373293,0,-2,0,-1,-2,-1,0,0
15:41:53:381431,0,-2,0,-1,-2,-1,0,0
15:41:53:382285,1,-1,0,-1,0,-3,-2,1
15:41:53:388214,-2,0,-1,-1,-3,-3,-3,-1
15:41:53:404017,-2,0,-1,-1,-3,-3,-3,-1
15:41:53:404739,0,-1,-2,-2,-1,0,-2,0
15:41:53:410758,-5,-1,-2,-1,-1,2,-1,0
15:41:53:418969,-5,-1,-2,-1,-1,2,-1,0
15:41:53:419812,3,-4,-2,-1,0,0,-2,-1
15:41:53:433189,-2,-2,-1,0,-1,-1,-1,0
15:41:53:441500,-2,-2,-1,0,-1,-1,-1,0
15:41:53:442302,0,-1,-1,-1,0,1,0,-2
15:41:53:448198,-1,5,0,-2,0,1,-4,-10
15:41:53:463925,-1,5,0,-2,0,1,-4,-10
15:41:53:464702,-2,-7,-2,-2,-1,0,0,-1
15:41:53:470709,-3,-3,-1,0,0,-1,0,1
15:41:53:478961,-3,-3,-1,0,0,-1,0,1
15:41:53:479710,-2,1,-3,-1,-3,-3,-3,-1
15:41:53:493257,-1,2,-1,-2,-3,-1,3,1
15:41:53:501475,-1,2,-1,-2,-3,-1,3,1
15:41:53:502324,-2,-5,0,-1,-1,-1,-3,-1
15:41:53:508233,4,-2,-1,-1,0,0,1,0
15:41:53:523935,4,-2,-1,-1,0,0,1,0
15:41:53:524745,0,0,0,0,-2,-1,1,0
15:41:53:530674,-3,-2,-1,-3,-2,-1,0,0
15:41:53:538982,-3,-2,-1,-3,-2,-1,0,0
15:41:53:539754,-3,-1,-3,0,0,-3,-1,-1
15:41:53:553198,-3,-2,-1,-1,-2,-2,-3,3
15:41:53:561397,-3,-2,-1,-1,-2,-2,-3,3
15:41:53:562273,3,1,-1,-2,-1,-1,1,0
15:41:53:568317,-8,-1,-2,0,0,-1,0,0
15:41:53:583959,-8,-1,-2,0,0,-1,0,0
15:41:53:584712,1,-2,0,-2,-2,0,1,-5
15:41:53:590724,0,-3,-2,1,-2,-2,0,2
15:41:53:598912,0,-3,-2,1,-2,-2,0,2
15:41:53:599724,-1,-1,-1,0,-2,-2,-2,0
15:41:53:613263,0,-5,0,-2,-2,-2,-1,-2
15:41:53:621496,0,-5,0,-2,-2,-2,-1,-2
15:41:53:622220,-3,-1,0,0,-2,-1,-2,-2
15:41:53:628186,0,2,-2,-1,-1,-3,-1,3
15:41:53:643916,0,2,-2,-1,-1,-3,-1,3
15:41:53:644713,0,0,-1,0,0,0,0,-1
15:41:53:650774,-2,-5,-1,1,1,1,-3,-3
15:41:53:658937,-2,-5,-1,1,1,1,-3,-3
15:41:53:659739,2,-2,1,-1,1,-1,-3,-8
15:41:53:673354,0,-2,0,-1,-2,-1,-1,-4
15:41:53:681431,0,-2,0,-1,-2,-1,-1,-4
15:41:53:682220,-2,1,-4,-3,-2,-1,-2,4
