Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp
01:55:43:414438,0.374037,0,0.003,-0.059,0.193,-0.002,0,-0.003,525,0.000645161
01:55:43:419459,0.374037,0,0.049,-0.085,0.078,-0.003,0,-0.003,525,0.000645161
01:55:43:424565,0.374037,0,0.029,-0.094,-0.051,-0.002,0,-0.002,525,0.000645161
01:55:43:429603,0.374034,-0.000219885,-0.077,-0.094,-0.195,-0.001,0.002,-0.001,525,0.000645161
01:55:43:434726,0.374034,-0.000479725,-0.173,-0.071,-0.193,-0.001,0.001,-0.001,526,0.000703812
01:55:43:439844,0.374034,-0.000839473,-0.173,-0.05,-0.156,-0.001,0,-0.001,526,0.000703812
01:55:43:444853,0.374031,-0.00129909,-0.083,-0.031,-0.187,0,0,0,525,0.000645161
01:55:43:449816,0.374074,-0.00185873,-0.009,-0.032,-0.274,0.001,0,0.001,525,0.000645161
01:55:43:454960,0.374066,-0.00251708,0.057,-0.036,-0.359,0.001,0,0.001,525,0.000645161
01:55:43:459959,0.374058,-0.00315341,0.065,-0.025,-0.297,0.001,0.001,0.001,525,0.000645161
01:55:43:465116,0.374052,-0.00369013,0.053,0.016,-0.048,0,0.001,0,525,0.000645161
01:55:43:470090,0.374043,-0.00412712,0.046,0.044,0.107,0,0.001,-0.001,525,0.000645161
01:55:43:475078,0.374036,-0.0044641,0.049,0.047,0.131,0,0,-0.004,525,0.000645161
01:55:43:480204,0.374031,-0.00470112,0.055,0.019,0.005,0,0,-0.004,525,0.000645161
01:55:43:485211,0.374073,-0.00483913,0.044,-0.012,-0.188,0,0,0.003,523,0.000527859
01:55:43:490341,0.374072,-0.00487658,0.017,0.01,-0.194,0,0,0.012,516,0.000117302
01:55:43:495469,0.374073,-0.00481404,-0.03,0.097,-0.035,0.002,0.002,0.019,516,0.000117302
01:55:43:500464,0.374032,-0.00465095,-0.053,0.132,0.061,0.005,0.003,0.018,506,-0.000469208
01:55:43:505508,0.374036,-0.00438884,-0.114,0.016,0.048,0.007,0.002,0.02,506,-0.000469208
01:55:43:510577,0.374044,-0.0040264,-0.221,-0.267,-0.04,0.002,0,0.022,499,-0.000879765
01:55:43:515594,0.374053,-0.00356448,-0.474,-1.169,-0.202,-0.022,-0.008,0.004,496,-0.00105572
01:55:43:520701,0.374061,-0.00300244,-0.614,-2.573,-0.329,-0.069,-0.019,-0.058,496,-0.00105572
01:55:43:525702,0.374068,-0.00234048,-0.481,-3.456,-0.331,-0.099,-0.023,-0.108,496,-0.00105572
01:55:43:530818,0.374075,-0.00157865,0.157,-3.942,-0.118,-0.115,-0.009,-0.147,500,-0.000821114
01:55:43:535849,0.374034,-0.000716843,0.766,-3.494,0.106,-0.097,0.017,-0.137,500,-0.000821114
01:55:43:540965,0.374034,0.000244498,1.465,-2.069,0.28,-0.053,0.071,-0.082,514,0
01:55:43:545971,0.374031,0.00126349,1.463,-1.101,0.177,-0.033,0.09,-0.039,514,0
01:55:43:551089,0.374068,0.00219533,0.602,-0.122,-0.182,-0.029,0.061,0.007,535,0.00123167
01:55:43:556092,0.374059,0.00302718,-0.233,0.317,-0.369,-0.031,0.012,0.021,557,0.00252199
01:55:43:561206,0.374049,0.00375919,-1.017,1.172,-0.343,-0.013,-0.059,0.028,557,0.00252199
01:55:43:566215,0.374036,0.00439102,-0.953,2.045,-0.145,0.021,-0.077,0.034,583,0.00404692
01:55:43:571341,0.374072,0.00492348,-0.305,3.558,0.171,0.086,-0.06,0.059,612,0.0057478
01:55:43:576338,0.37406,0.00535573,0.056,4.345,0.233,0.114,-0.036,0.084,612,0.0057478
01:55:43:581336,0.374052,0.00568801,0.063,4.733,0.004,0.109,-0.009,0.116,641,0.00744868
01:55:43:586466,0.374047,0.00591993,-0.183,4.499,-0.265,0.086,-0.001,0.12,666,0.00891496
01:55:43:591447,0.374042,0.00605225,-0.443,3.891,-0.514,0.066,0,0.094,666,0.00891496
01:55:43:596589,0.374042,0.0060846,-0.35,3.583,-0.423,0.074,0,0.07,681,0.00979472
01:55:43:601592,0.374045,0.00601701,0.139,3.377,0.055,0.096,0.003,0.059,681,0.00979472
01:55:43:606712,0.374049,0.00584943,0.621,3.246,0.512,0.104,0.011,0.081,685,0.0100293
01:55:43:611719,0.374057,0.00558188,0.692,3.045,0.56,0.102,0.013,0.094,675,0.00944282
01:55:43:616818,0.374066,0.00521472,0.294,2.48,0.201,0.091,0.004,0.091,675,0.00944282
01:55:43:621838,0.374076,0.00474717,-0.207,1.962,-0.161,0.081,-0.006,0.076,653,0.00815249
01:55:43:626945,0.374043,0.0041791,-0.936,1.042,-0.548,0.069,-0.022,0.044,624,0.00645161
01:55:43:631949,0.374053,0.00351168,-1.156,0.265,-0.606,0.067,-0.026,0.016,624,0.00645161
01:55:43:637075,0.374065,0.00274426,-0.823,-1.333,-0.405,0.05,-0.021,-0.031,590,0.00445748
01:55:43:642116,0.374074,0.00187677,-0.207,-2.605,-0.13,0.018,-0.014,-0.066,556,0.00246334
01:55:43:647208,0.374033,0.000909096,0.891,-4.205,0.327,-0.041,0,-0.115,556,0.00246334
01:55:43:652219,0.374037,-0.000158341,1.454,-4.699,0.497,-0.065,0.018,-0.137,526,0.000703812
01:55:43:657334,0.374031,-0.00132573,1.764,-4.485,0.326,-0.067,0.067,-0.129,526,0.000703812
01:55:43:662338,0.374066,-0.0025934,1.563,-3.934,-0.011,-0.059,0.1,-0.098,498,-0.000938416
01:55:43:667461,0.374045,-0.00396059,0.686,-2.919,-0.467,-0.053,0.104,-0.043,472,-0.00246334
01:55:43:672465,0.374059,-0.00542846,-0.148,-2.252,-0.544,-0.052,0.06,-0.023,472,-0.00246334
01:55:43:677611,0.374061,-0.00699565,-1.287,-1.373,-0.303,-0.044,-0.047,-0.018,449,-0.00381232
01:55:43:682574,0.374048,-0.00866281,-1.685,-0.922,-0.044,-0.033,-0.106,-0.014,428,-0.00504399
01:55:43:687636,0.374063,-0.0104308,-1.576,-0.562,0.203,-0.022,-0.124,0,428,-0.00504399
01:55:43:692709,0.374056,-0.0122979,-0.834,-0.657,0.102,-0.034,-0.059,0.005,407,-0.00627566
01:55:43:697716,0.374076,-0.0142662,-0.186,-0.9,-0.104,-0.056,0.008,0.001,407,-0.00627566
01:55:43:702818,0.374068,-0.0163333,0.621,-1.256,-0.37,-0.082,0.09,-0.003,386,-0.00750733
01:55:43:707949,0.374033,-0.0184992,0.812,-1.391,-0.411,-0.084,0.105,-0.005,365,-0.008739
01:55:43:712839,0.374059,-0.0207679,0.44,-1.562,-0.284,-0.071,0.056,-0.014,365,-0.008739
01:55:43:717946,0.374057,-0.0230671,-0.073,-1.801,-0.14,-0.067,0.001,-0.027,345,-0.00991202
01:55:43:723098,0.374044,-0.0252691,-0.794,-2.437,0.091,-0.079,-0.06,-0.047,327,-0.0109677
01:55:43:728128,0.374068,-0.0273731,-1.086,-2.98,0.227,-0.093,-0.074,-0.058,327,-0.0109677
01:55:43:733218,0.374037,-0.0293735,-1.162,-3.818,0.33,-0.114,-0.057,-0.073,312,-0.0118475
01:55:43:738106,0.374048,-0.031277,-0.912,-4.305,0.312,-0.129,-0.027,-0.085,301,-0.0124927
01:55:43:743235,0.374059,-0.0330805,-0.058,-4.74,0.227,-0.141,0.034,-0.102,301,-0.0124927
01:55:43:748463,0.37407,-0.0347843,0.636,-4.772,0.177,-0.137,0.071,-0.109,297,-0.0127273
01:55:43:753473,0.374039,-0.0363839,1.225,-4.641,0.072,-0.122,0.085,-0.113,297,-0.0127273
01:55:43:758592,0.37406,-0.0378879,1.059,-4.682,-0.061,-0.127,0.062,-0.113,300,-0.0125513
01:55:43:763574,0.374044,-0.0392908,0.151,-5.075,-0.279,-0.169,0.006,-0.111,314,-0.0117302
01:55:43:768580,0.374035,-0.0405924,-0.523,-5.32,-0.318,-0.201,-0.02,-0.107,314,-0.0117302
01:55:43:773699,0.374038,-0.0417931,-1.078,-5.161,-0.169,-0.214,-0.033,-0.101,338,-0.0103226
01:55:43:778714,0.374055,-0.042897,-0.924,-4.404,-0.031,-0.188,-0.029,-0.1,372,-0.00832845
01:55:43:783834,0.374042,-0.0438984,-0.541,-3.796,-0.068,-0.17,-0.023,-0.101,372,-0.00832845
01:55:43:788952,0.374041,-0.0448023,0.236,-2.778,-0.179,-0.14,-0.001,-0.09,415,-0.00580645
01:55:43:793961,0.374059,-0.0456057,0.794,-1.907,-0.132,-0.107,0.028,-0.067,415,-0.00580645
01:55:43:798951,0.37405,-0.0463102,1.417,-0.414,0.126,-0.043,0.073,-0.019,463,-0.0029912
01:55:43:804101,0.374059,-0.0469137,1.457,0.462,0.245,-0.015,0.084,0.008,516,0.000117302
01:55:43:809094,0.374044,-0.0474145,0.783,1.437,0.09,-0.009,0.053,0.035,516,0.000117302
01:55:43:814210,0.374048,-0.0478182,0.062,1.998,-0.18,-0.009,0.013,0.049,575,0.00357771
01:55:43:819203,0.374073,-0.048121,-0.788,2.786,-0.546,0.01,-0.037,0.073,635,0.00709677
01:55:43:824337,0.374074,-0.0483247,-1.034,3.083,-0.663,0.026,-0.057,0.087,635,0.00709677
01:55:43:829217,0.374052,-0.0484255,-1.145,2.979,-0.677,0.032,-0.071,0.09,688,0.0102053
01:55:43:834449,0.374052,-0.0484291,-1.166,2.747,-0.595,0.031,-0.073,0.081,732,0.0127859
01:55:43:839346,0.374073,-0.048332,-0.954,2.696,-0.274,0.05,-0.062,0.062,732,0.0127859
01:55:43:844594,0.374071,-0.0481356,-0.55,2.899,0.039,0.075,-0.045,0.054,763,0.0146041
01:55:43:849588,0.374043,-0.0478361,0.183,3.09,0.374,0.101,-0.013,0.05,763,0.0146041
01:55:43:854575,0.374037,-0.0474358,0.496,2.887,0.36,0.1,0.007,0.051,767,0.0148387
01:55:43:859711,0.374054,-0.0469426,0.618,2.158,0.11,0.081,0.036,0.05,750,0.0138416
01:55:43:864851,0.374042,-0.0463424,0.689,1.47,-0.001,0.072,0.056,0.038,750,0.0138416
01:55:43:869856,0.374051,-0.0456453,0.838,1.276,0.061,0.083,0.056,0.025,729,0.01261
01:55:43:874957,0.374032,-0.0448455,1.002,1.395,0.122,0.113,0.038,0.011,705,0.0112023
01:55:43:879948,0.374072,-0.0439611,0.855,1.632,0.046,0.121,0.018,0.015,705,0.0112023
01:55:43:884947,0.374056,-0.0431183,0.128,2.024,-0.145,0.097,-0.014,0.038,685,0.0100293
01:55:43:890138,0.374062,-0.0423818,-0.495,2.256,-0.211,0.073,-0.035,0.053,666,0.00891496
01:55:43:895214,0.374048,-0.041739,-1.033,2.558,-0.097,0.068,-0.054,0.058,666,0.00891496
01:55:43:900247,0.374059,-0.0411988,-0.893,2.763,0.135,0.091,-0.054,0.052,651,0.00803519
01:55:43:905224,0.37405,-0.0407597,-0.068,3.124,0.595,0.126,-0.033,0.047,651,0.00803519
01:55:43:910348,0.374066,-0.0404229,0.576,3.388,0.78,0.13,-0.005,0.053,640,0.00739003
01:55:43:915353,0.374064,-0.0401797,1.157,3.725,0.568,0.111,0.043,0.075,632,0.00692082
01:55:43:920364,0.374045,-0.0400377,1.126,3.853,0.156,0.094,0.067,0.092,632,0.00692082
01:55:43:925456,0.374051,-0.0400016,0.51,3.869,-0.381,0.076,0.067,0.106,625,0.00651026
