Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
16:59:46:239539,-1,1,2,1,-2,-3,0,-2
16:59:46:247762,-1,1,2,1,-2,-3,0,-2
16:59:46:248646,0,0,1,-3,-4,-3,0,-2
16:59:46:254657,-1,1,3,0,-2,4,4,-1
16:59:46:270268,-1,1,3,0,-2,4,4,-1
16:59:46:271132,-1,0,1,0,3,0,1,-1
16:59:46:277003,0,-1,-1,-3,-3,-4,-4,-2
16:59:46:292757,0,-1,-1,-3,-3,-4,-4,-2
16:59:46:293623,0,-1,1,-3,-4,-5,-3,0
16:59:46:299624,-1,-2,3,2,-3,-2,-1,-1
16:59:46:307765,-1,-2,3,2,-3,-2,-1,-1
16:59:46:308643,-1,-3,-14,-2,-3,-2,-2,0
16:59:46:314506,0,1,1,0,0,0,-2,-1
16:59:46:330258,0,1,1,0,0,0,-2,-1
16:59:46:331177,-2,1,5,-1,1,-1,-1,-1
16:59:46:337127,0,-1,-1,-2,-2,-1,0,0
16:59:46:345259,0,-1,-1,-2,-2,-1,0,0
16:59:46:346150,-1,-2,1,-1,-1,1,0,-1
16:59:46:368540,0,5,3,0,-1,-2,-4,1
16:59:46:369281,0,5,3,0,-1,-2,-4,1
16:59:46:370167,-1,0,4,0,-1,0,-2,-3
16:59:46:374663,2,6,0,0,1,0,-2,1
16:59:46:390275,2,6,0,0,1,0,-2,1
16:59:46:391159,-2,-9,-3,-1,-1,-5,-1,-2
16:59:46:413395,-3,-2,-3,-2,-1,0,-2,0
16:59:46:414295,-3,-2,-3,-2,-1,0,-2,0
16:59:46:415015,0,4,8,-1,-1,-1,-1,0
16:59:46:419667,-1,-8,-2,-6,-3,-1,-2,-2
16:59:46:427773,-1,-8,-2,-6,-3,-1,-2,-2
16:59:46:428641,-5,-9,-8,-2,0,0,-3,0
16:59:46:434645,-3,0,0,-1,2,0,0,-1
16:59:46:450280,-3,0,0,-1,2,0,0,-1
16:59:46:451141,-2,4,-1,0,-2,2,-1,-1
16:59:46:457033,0,-6,-5,0,-3,-2,-1,0
16:59:46:465271,0,-6,-5,0,-3,-2,-1,0
16:59:46:466141,0,1,1,-3,-6,-2,-3,-2
16:59:46:479635,0,1,2,1,1,1,2,-1
16:59:46:487770,0,1,2,1,1,1,2,-1
16:59:46:488630,2,0,0,1,1,0,1,-1
16:59:46:494520,-1,-1,-1,-1,-2,-3,-2,-2
16:59:46:510269,-1,-1,-1,-1,-2,-3,-2,-2
16:59:46:511137,-2,-1,-1,0,0,0,1,-1
16:59:46:517136,-1,-1,-2,1,-1,-4,-1,0
16:59:46:532909,-1,-1,-2,1,-1,-4,-1,0
16:59:46:533651,-3,-3,1,0,-1,1,2,-1
16:59:46:539636,0,1,2,-1,0,0,-2,-1
16:59:46:547755,0,1,2,-1,0,0,-2,-1
16:59:46:548637,1,1,0,2,1,0,-2,0
16:59:46:562132,-2,-3,-1,-2,-1,0,0,-1
16:59:46:570417,-2,-3,-1,-2,-1,0,0,-1
16:59:46:571139,-3,-4,-6,-3,-2,-2,-3,-3
16:59:46:577140,1,-1,0,1,-1,0,1,0
16:59:46:585288,1,-1,0,1,-1,0,1,0
16:59:46:586137,0,0,1,-2,2,0,-1,0
16:59:46:599651,-1,0,-3,-4,-2,-4,-3,-6
16:59:46:607888,-1,0,-3,-4,-2,-4,-3,-6
16:59:46:608640,-3,1,-1,1,-1,0,-2,-2
