Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp
23:39:06:769145,0.374037,0,0.03,-0.068,0.046,-0.005,0,-0.003,513,-5.8651e-05
23:39:06:774145,0.374037,0,0.045,-0.063,0.093,-0.006,0.001,-0.003,513,-5.8651e-05
23:39:06:779267,0.374037,0,0.061,-0.016,0.184,-0.005,0.003,-0.003,513,-5.8651e-05
23:39:06:784273,0.374037,-0.000166114,0.064,0.029,0.212,-0.004,0.004,-0.002,513,-5.8651e-05
23:39:06:789402,0.374034,-0.000365384,0.064,0.078,0.113,-0.001,0.005,0,513,-5.8651e-05
23:39:06:794394,0.374034,-0.000641475,0.064,0.092,-0.007,0,0.004,0.001,513,-5.8651e-05
23:39:06:799468,0.374032,-0.000993293,0.05,0.087,-0.124,0,0.001,0.001,513,-5.8651e-05
23:39:06:804511,0.37403,-0.00141993,0.032,0.064,-0.134,0,0,0.001,513,-5.8651e-05
23:39:06:809515,0.374074,-0.00192112,0.006,-0.005,-0.1,-0.003,-0.001,0,513,-5.8651e-05
23:39:06:814701,0.374067,-0.00249508,0.012,-0.069,-0.013,-0.006,0,-0.003,513,-5.8651e-05
23:39:06:819815,0.374058,-0.00314091,0.036,-0.073,0.088,-0.007,0.001,-0.004,513,-5.8651e-05
23:39:06:824802,0.374046,-0.0038577,0.079,-0.02,0.195,-0.006,0.001,-0.005,513,-5.8651e-05
23:39:06:829889,0.374032,-0.00464405,0.097,0.016,0.126,-0.005,0,-0.005,513,-5.8651e-05
23:39:06:834891,0.374058,-0.00549899,0.089,0.022,-0.194,-0.004,-0.001,-0.005,513,-5.8651e-05
23:39:06:840017,0.374032,-0.0064201,0.065,0.001,-0.403,-0.004,-0.002,-0.002,513,-5.8651e-05
23:39:06:845020,0.374047,-0.00740712,0.029,-0.016,-0.462,-0.003,-0.001,0.007,508,-0.000351906
23:39:06:850004,0.374056,-0.00845748,0.027,-0.011,-0.344,-0.002,0,0.013,508,-0.000351906
23:39:06:855167,0.374055,-0.00956888,0.057,-0.021,-0.141,0,0.001,0.013,511,-0.000175953
23:39:06:860154,0.374047,-0.0107396,0.064,-0.071,-0.067,-0.001,0.001,0.01,511,-0.000175953
23:39:06:865279,0.374074,-0.0119677,-0.021,-0.29,-0.018,-0.008,0,0.007,511,-0.000175953
23:39:06:870263,0.374047,-0.0132488,-0.147,-0.608,0.009,-0.018,-0.003,0.004,504,-0.00058651
23:39:06:875399,0.374055,-0.0145818,-0.338,-1.437,0.055,-0.044,-0.01,-0.015,512,-0.000117302
23:39:06:880432,0.374048,-0.0159623,-0.38,-2.17,0.079,-0.07,-0.014,-0.043,512,-0.000117302
23:39:06:885513,0.374032,-0.0173861,-0.224,-3.235,0.117,-0.115,-0.01,-0.083,512,-0.000117302
23:39:06:890588,0.374048,-0.018851,0.008,-3.725,0.142,-0.14,0.001,-0.096,512,-0.000117302
23:39:06:895652,0.374051,-0.0203502,0.404,-3.974,0.141,-0.152,0.029,-0.092,512,-0.000117302
23:39:06:900787,0.374041,-0.0218778,0.591,-3.741,0.061,-0.132,0.047,-0.081,513,-5.8651e-05
23:39:06:905780,0.374066,-0.0234302,0.493,-3.451,-0.011,-0.112,0.043,-0.076,513,-5.8651e-05
23:39:06:910779,0.374075,-0.0249983,0.049,-2.99,-0.079,-0.089,0.016,-0.07,513,-5.8651e-05
23:39:06:915914,0.374072,-0.0265739,-0.307,-2.722,-0.085,-0.081,-0.005,-0.063,513,-5.8651e-05
23:39:06:921044,0.374059,-0.0281496,-0.643,-2.41,-0.093,-0.077,-0.024,-0.048,513,-5.8651e-05
23:39:06:926024,0.374036,-0.0297166,-0.642,-2.251,-0.124,-0.076,-0.026,-0.04,513,-5.8651e-05
23:39:06:931157,0.374048,-0.0312712,-0.385,-2.027,-0.165,-0.071,-0.02,-0.035,513,-5.8651e-05
23:39:06:936159,0.374055,-0.0328019,-0.181,-1.826,-0.14,-0.064,-0.016,-0.034,513,-5.8651e-05
23:39:06:941290,0.374056,-0.0343017,0.006,-1.34,-0.034,-0.047,-0.013,-0.025,513,-5.8651e-05
23:39:06:946283,0.374049,-0.0357627,0.073,-0.888,0.009,-0.03,-0.006,-0.012,513,-5.8651e-05
23:39:06:951441,0.374043,-0.0371806,0.199,-0.179,-0.065,-0.004,0.016,0.006,513,-5.8651e-05
23:39:06:956410,0.374038,-0.038551,0.279,0.159,-0.181,0.01,0.031,0.012,513,-5.8651e-05
23:39:06:961551,0.374031,-0.0398632,0.203,0.285,-0.281,0.019,0.035,0.012,513,-5.8651e-05
23:39:06:966532,0.374072,-0.0411266,-0.012,0.123,-0.224,0.015,0.022,0.011,513,-5.8651e-05
23:39:06:971671,0.374074,-0.0423241,-0.325,-0.302,0.014,-0.003,-0.003,0.008,510,-0.000234604
23:39:06:976667,0.374036,-0.0434552,-0.234,-0.667,0.278,-0.025,-0.015,0,510,-0.000234604
23:39:06:981670,0.374052,-0.0445232,0.075,-0.778,0.403,-0.032,-0.012,-0.01,512,-0.000117302
23:39:06:986761,0.374032,-0.0455174,0.655,-0.801,0.476,-0.021,0.01,-0.027,512,-0.000117302
23:39:06:991917,0.374066,-0.0464489,0.96,-0.843,0.434,-0.011,0.036,-0.035,512,-0.000117302
23:39:06:996932,0.374067,-0.0472992,1.082,-1.076,0.262,-0.016,0.075,-0.039,506,-0.000469208
23:39:07:1901,0.374037,-0.0480719,0.854,-1.242,0.134,-0.037,0.082,-0.035,506,-0.000469208
23:39:07:7043,0.374065,-0.0487788,0.131,-1.15,0.011,-0.064,0.046,-0.023,494,-0.00117302
23:39:07:12177,0.374064,-0.0494006,-0.372,-0.785,-0.05,-0.061,0.003,-0.011,510,-0.000234604
23:39:07:17150,0.374035,-0.0499373,-0.769,-0.068,-0.25,-0.022,-0.051,0.001,510,-0.000234604
23:39:07:22345,0.374068,-0.0503939,-0.769,0.303,-0.48,0.009,-0.07,0.007,513,-5.8651e-05
23:39:07:27279,0.374033,-0.0507412,-0.58,0.681,-0.797,0.047,-0.072,0.013,513,-5.8651e-05
23:39:07:32280,0.374064,-0.0509976,-0.403,0.966,-0.863,0.064,-0.061,0.021,513,-5.8651e-05
23:39:07:37405,0.374031,-0.051145,-0.078,1.557,-0.776,0.081,-0.036,0.035,513,-5.8651e-05
23:39:07:42424,0.374064,-0.0512016,0.106,1.933,-0.754,0.085,-0.02,0.043,512,-0.000117302
23:39:07:47522,0.374031,-0.0511487,0.135,2.182,-0.908,0.08,-0.009,0.049,512,-0.000117302
23:39:07:52548,0.374063,-0.0510049,0.013,2.099,-1.004,0.068,-0.011,0.048,502,-0.000703812
23:39:07:57641,0.374032,-0.0507521,-0.04,1.791,-0.844,0.045,-0.018,0.042,502,-0.000703812
23:39:07:62664,0.374058,-0.0504334,0.299,1.614,-0.419,0.033,-0.012,0.036,488,-0.00152493
23:39:07:67800,0.374067,-0.05019,0.566,1.709,-0.215,0.041,0,0.038,495,-0.00111437
