Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
14:14:27:100437,1,-2,-1,2,-1,0,0,-4
14:14:27:101184,-1,2,0,-2,-1,-1,0,6
14:14:27:114689,-7,-2,0,-1,1,0,-1,-1
14:14:27:122917,-7,-2,0,-1,1,0,-1,-1
14:14:27:123684,-7,-3,-1,-1,-1,0,-1,-2
14:14:27:129700,3,0,-2,-1,-1,-2,0,-1
14:14:27:137324,3,0,-2,-1,-1,-2,0,-1
14:14:27:144668,2,1,0,-2,0,0,-1,-2
14:14:27:161066,4,0,1,2,-1,-1,-1,1
14:14:27:161927,4,0,1,2,-1,-1,-1,1
14:14:27:162690,2,-4,-2,0,-1,-2,-2,-3
14:14:27:174711,1,3,0,-3,-2,-1,-1,2
14:14:27:182950,1,3,0,-3,-2,-1,-1,2
14:14:27:183681,5,2,-1,0,0,0,-1,9
14:14:27:189689,-5,-1,-2,-2,-1,0,-2,-2
14:14:27:197173,-5,-1,-2,-2,-1,0,-2,-2
14:14:27:204695,-5,-5,-1,-2,-2,0,-2,-5
14:14:27:212204,2,-1,-2,-2,-1,-2,-1,0
14:14:27:220414,2,-1,-2,-2,-1,-2,-1,0
14:14:27:221171,-8,-3,-1,0,-1,-1,-2,-7
14:14:27:234691,-2,-1,0,0,-1,-1,-1,0
14:14:27:242969,-2,-1,0,0,-1,-1,-1,0
14:14:27:243740,-7,-1,-2,-2,-1,-1,-1,-5
14:14:27:249690,-2,-1,-1,1,2,-2,-3,-5
14:14:27:257321,-2,-1,-1,1,2,-2,-3,-5
14:14:27:264706,4,1,-1,0,1,-1,0,2
14:14:27:272240,-9,-2,1,-1,-2,0,0,0
14:14:27:280451,-9,-2,1,-1,-2,0,0,0
14:14:27:281178,-3,-3,-1,0,-2,-3,0,-2
14:14:27:294688,3,-2,0,0,-3,-1,-2,-1
14:14:27:302801,3,-2,0,0,-3,-1,-2,-1
14:14:27:303694,0,1,-1,1,1,1,-1,-4
14:14:27:309702,0,-1,-1,-2,1,0,-1,-1
14:14:27:317197,0,-1,-1,-2,1,0,-1,-1
14:14:27:324685,0,-2,-1,-2,-3,-2,0,0
14:14:27:332171,2,1,-1,-1,-2,-1,-1,0
14:14:27:340487,2,1,-1,-1,-2,-1,-1,0
14:14:27:341179,-1,1,-1,-1,1,-2,-1,1
14:14:27:354701,-1,-3,-3,-1,-1,-1,-2,-6
14:14:27:362809,-1,-3,-3,-1,-1,-1,-2,-6
14:14:27:363685,5,0,0,-1,-3,-2,-1,0
14:14:27:369676,-3,-4,-4,-3,-2,-2,-2,1
14:14:27:377173,-3,-4,-4,-3,-2,-2,-2,1
14:14:27:392848,2,-1,-1,-1,-1,-1,-1,-1
14:14:27:393674,2,2,0,1,-3,-2,-2,1
14:14:27:408600,2,2,0,1,-3,-2,-2,1
14:14:27:409481,-5,-1,-1,0,-1,-2,0,9
14:14:27:414711,-10,-3,-2,-3,-2,-1,-1,-3
14:14:27:422855,-10,-3,-2,-3,-2,-1,-1,-3
14:14:27:423709,-6,-2,-1,-1,1,1,0,-10
14:14:27:429687,8,0,0,-1,0,0,0,10
14:14:27:437211,8,0,0,-1,0,0,0,10
14:14:27:444700,1,0,-2,-1,-3,0,-2,0
14:14:27:452217,1,0,-1,-2,0,-1,-1,-5
14:14:27:460442,1,0,-1,-2,0,-1,-1,-5
14:14:27:461200,-3,-1,-2,0,1,-1,0,-2
14:14:27:474695,3,-1,1,1,0,0,2,8
14:14:27:482796,3,-1,1,1,0,0,2,8
14:14:27:483660,-1,-2,-3,-3,-1,-2,-3,-6
14:14:27:489672,2,1,-3,0,-1,-1,0,-5
14:14:27:497207,2,1,-3,0,-1,-1,0,-5
14:14:27:504721,-5,0,-1,-1,-2,-2,-1,-5
14:14:27:512229,-5,-6,-2,-2,-1,-1,-1,-5
14:14:27:519701,-5,-6,-2,-2,-1,-1,-1,-5
14:14:27:527162,-3,-4,-1,-1,1,-1,-1,-5
14:14:27:534676,-3,2,-1,0,-1,0,0,1
14:14:27:542947,-3,2,-1,0,-1,0,0,1
