Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
13:51:20:217321,-1,2,3,1,4,-2,4,1
13:51:20:217943,-1,-2,6,6,-1,-1,1,-2
13:51:20:232243,3,-2,-2,-2,-8,-3,-6,1
13:51:20:233023,3,-2,-2,-2,-8,-3,-6,1
13:51:20:239135,-2,-1,2,3,1,-7,1,2
13:51:20:246523,0,1,0,3,5,-1,-1,-2
13:51:20:254161,0,1,0,3,5,-1,-1,-2
13:51:20:261578,-3,-1,2,-2,-7,-4,-6,-4
13:51:20:269127,2,-1,0,1,0,1,-2,0
13:51:20:277259,2,-1,0,1,0,1,-2,0
13:51:20:278026,-3,-3,-10,14,4,3,-2,-2
13:51:20:292234,-1,-3,-3,-1,0,-5,4,-1
13:51:20:293041,-1,-3,-3,-1,0,-5,4,-1
13:51:20:299105,-3,1,3,-6,-9,-7,4,0
13:51:20:306601,-5,1,1,0,3,2,-1,-1
13:51:20:314826,-5,1,1,0,3,2,-1,-1
13:51:20:321547,-1,-3,-5,-4,3,-2,-4,-1
13:51:20:328995,1,0,1,0,-8,3,-5,2
13:51:20:337331,1,0,1,0,-8,3,-5,2
13:51:20:338081,2,-4,6,-6,-2,-4,-3,-2
13:51:20:352261,-1,3,-4,0,-4,-10,-2,-1
13:51:20:353057,-1,3,-4,0,-4,-10,-2,-1
13:51:20:359086,-3,-3,0,3,5,9,1,0
13:51:20:366561,0,-4,-3,-1,1,-7,-1,1
13:51:20:374145,0,-4,-3,-1,1,-7,-1,1
13:51:20:381540,-2,6,-4,-1,0,-10,-1,-2
13:51:20:389083,0,-3,-5,-2,-6,2,-2,-3
13:51:20:397228,0,-3,-5,-2,-6,2,-2,-3
13:51:20:398028,3,-4,6,3,1,3,-1,0
13:51:20:412258,-1,0,2,6,-2,-2,6,0
13:51:20:413035,-1,0,2,6,-2,-2,6,0
13:51:20:419053,-3,-2,0,3,-2,0,3,-3
13:51:20:426511,-1,1,1,-3,5,4,-4,-3
13:51:20:442270,-1,1,1,-3,5,4,-4,-3
13:51:20:443006,2,4,0,4,-5,2,-3,1
13:51:20:457940,1,-1,4,-8,-4,-3,-1,0
13:51:20:458651,1,-1,4,-8,-4,-3,-1,0
13:51:20:459490,-4,-5,-2,-7,0,-5,-4,1
13:51:20:472233,-2,-3,-9,-11,1,-4,0,0
13:51:20:472945,-2,-3,-9,-11,1,-4,0,0
13:51:20:479026,0,0,-4,0,-3,-1,3,-2
13:51:20:486635,-3,-1,4,5,3,0,-4,0
13:51:20:494073,-3,-1,4,5,3,0,-4,0
13:51:20:501512,-2,-1,-13,-2,-5,4,4,0
13:51:20:508989,-3,-4,-2,-2,-1,4,2,-5
13:51:20:517274,-3,-4,-2,-2,-1,4,2,-5
13:51:20:518045,2,1,12,-5,1,3,-4,-81
13:51:20:532308,3,-3,-8,-3,2,-5,-1,5
13:51:20:533001,3,-3,-8,-3,2,-5,-1,5
13:51:20:539114,2,3,-5,1,0,-6,-3,38
13:51:20:546439,-1,-1,1,-6,-5,0,-3,24
13:51:20:554139,-1,-1,1,-6,-5,0,-3,24
13:51:20:561472,-2,-2,3,1,-3,0,1,17
13:51:20:569044,-4,2,1,4,-2,-3,-5,2
13:51:20:577232,-4,2,1,4,-2,-3,-5,2
13:51:20:578019,-3,-2,-3,5,-1,-3,0,13
13:51:20:592227,-1,-5,-4,-5,0,-2,1,-12
13:51:20:593014,-1,-5,-4,-5,0,-2,1,-12
13:51:20:599137,-1,-3,-2,0,-3,-7,3,11
13:51:20:606527,-3,1,0,-5,-2,-1,1,-10
13:51:20:614054,-3,1,0,-5,-2,-1,1,-10
13:51:20:621585,-2,2,1,-1,3,-3,-3,2
13:51:20:628999,0,7,-3,3,1,-3,-1,-4
13:51:20:636680,0,7,-3,3,1,-3,-1,-4
13:51:20:652916,-5,-3,-1,-6,-1,0,1,-5
13:51:20:653617,-1,-1,1,0,-5,2,1,1
13:51:20:654470,-1,-1,1,0,-5,2,1,1
13:51:20:659008,2,-3,-5,-14,-4,3,-7,-3
13:51:20:674727,-1,-3,2,1,-2,1,-3,-4
13:51:20:675554,-1,-3,2,1,-2,1,-3,-4
13:51:20:681483,0,-2,0,1,-5,-7,-3,1
13:51:20:689068,-1,-2,-2,3,5,3,3,-4
13:51:20:696548,-1,-2,-2,3,5,3,3,-4
13:51:20:712873,-1,-1,-2,-6,3,0,-1,-3
13:51:20:713664,-2,3,-4,-6,-3,-8,-4,0
13:51:20:714513,-2,3,-4,-6,-3,-8,-4,0
13:51:20:719066,1,-2,0,0,3,4,1,1
13:51:20:734717,0,-6,15,8,-9,-6,-2,-3
13:51:20:735524,0,-6,15,8,-9,-6,-2,-3
13:51:20:741525,0,2,-6,6,5,4,-1,-4
13:51:20:749075,-2,2,3,3,0,4,-3,-7
13:51:20:756624,-2,2,3,3,0,4,-3,-7
13:51:20:763981,-2,-2,-5,2,-3,-6,3,-2
13:51:20:772258,2,-5,-8,-5,-5,-10,0,0
13:51:20:772963,2,-5,-8,-5,-5,-10,0,0
13:51:20:779017,-2,2,5,0,8,15,2,2
13:51:20:794701,0,-1,-2,-4,1,-3,2,-3
13:51:20:795550,0,-1,-2,-4,1,-3,2,-3
13:51:20:801510,-5,-2,2,3,-9,1,-17,-3
13:51:20:809010,-2,-3,-6,0,1,-4,-6,1
13:51:20:816606,-2,-3,-6,0,1,-4,-6,1
13:51:20:824031,1,-2,2,2,6,-2,3,0
13:51:20:832304,0,1,1,-5,-1,-3,3,-1
13:51:20:833025,0,1,1,-5,-1,-3,3,-1
13:51:20:839041,-3,1,-3,-9,-2,-3,-2,-1
13:51:20:854832,-2,-7,-12,-6,-6,-1,1,-4
13:51:20:855523,-2,-7,-12,-6,-6,-1,1,-4
13:51:20:861514,0,-3,0,-2,1,-2,2,-3
13:51:20:869087,-1,-2,2,6,-5,3,-2,0
13:51:20:884733,-1,-2,2,6,-5,3,-2,0
13:51:20:885575,-2,2,-3,4,3,3,0,2
13:51:20:892217,-1,1,4,5,3,-3,2,-6
13:51:20:893023,-1,1,4,5,3,-3,2,-6
13:51:20:906559,1,-3,-1,4,-5,-7,0,-4
13:51:20:914729,-1,1,-9,-6,-4,-2,-1,-4
13:51:20:915543,-1,1,-9,-6,-4,-2,-1,-4
13:51:20:921584,-1,-1,1,-9,-5,-7,1,-2
13:51:20:929003,1,0,-2,5,4,3,-2,6
13:51:20:936624,1,0,-2,5,4,3,-2,6
13:51:20:944035,1,1,6,3,1,-2,-5,1
13:51:20:952242,-3,-4,4,-5,1,-1,2,0
13:51:20:952957,-3,-4,4,-5,1,-1,2,0
13:51:20:959006,-2,-6,-8,-3,-2,2,1,0
13:51:20:974737,0,0,-5,-4,4,8,0,-2
13:51:20:975537,0,0,-5,-4,4,8,0,-2
13:51:20:989747,0,0,-11,-9,-2,-5,-2,-4
13:51:20:990486,0,-3,3,4,-2,-3,-4,2
13:51:20:996589,0,-3,3,4,-2,-3,-4,2
13:51:21:4064,0,0,2,1,1,1,6,1
13:51:21:12200,-2,1,-2,3,3,2,109,1
13:51:21:12970,-2,1,-2,3,3,2,109,1
13:51:21:19067,-1,2,-1,-4,-3,-6,-90,-4
13:51:21:34744,-4,-1,-1,-3,-2,-3,-128,-7
13:51:21:35614,-4,-1,-1,-3,-2,-3,-128,-7
13:51:21:41580,1,-4,1,0,2,8,-74,-5
13:51:21:49007,1,-1,4,0,-9,-7,0,3
13:51:21:56514,1,-1,4,0,-9,-7,0,3
13:51:21:64006,-1,-4,-8,-6,-2,-10,6,-2
13:51:21:72250,3,3,0,-2,7,1,-3,-1
13:51:21:73018,3,3,0,-2,7,1,-3,-1
13:51:21:78941,0,0,1,-3,-1,-3,12,4
13:51:21:94736,-1,-7,-4,-1,-6,-4,2,-1
13:51:21:95499,-1,-7,-4,-1,-6,-4,2,-1
13:51:21:101560,0,2,1,7,-2,-5,24,0
13:51:21:109064,-3,2,0,-1,-1,4,-3,-3
13:51:21:116665,-3,2,0,-1,-1,4,-3,-3
13:51:21:124002,0,-4,-3,-3,2,2,23,-5
13:51:21:132217,-2,-4,1,2,2,3,-1,1
13:51:21:133009,-2,-4,1,2,2,3,-1,1
13:51:21:139062,-3,-1,4,7,-5,-3,6,-1
13:51:21:154811,-2,2,-8,-3,-5,-2,0,0
13:51:21:155517,-2,2,-8,-3,-5,-2,0,0
13:51:21:161472,-1,1,5,4,0,-3,2,0
13:51:21:177213,-2,-5,-6,2,0,-5,-8,-3
13:51:21:177965,-2,-5,-6,2,0,-5,-8,-3
13:51:21:184078,2,-1,-3,-5,-5,3,2,0
13:51:21:192216,5,-4,1,-5,3,1,1,-2
13:51:21:193044,5,-4,1,-5,3,1,1,-2
13:51:21:199085,-6,-5,0,-1,-6,-2,4,-1
13:51:21:214670,-2,5,6,3,3,3,-1,-1
